Data,Estado,Medicamento,Apresentacao,Quantidade,Valor,Base
2022-03-28,SP,Risperidona,1mg - Comprimido/Cápsula,60,258,LAI
2022-11-17,SP,Risperidona,1mg - Comprimido/Cápsula,160,761.6,LAI
2022-08-23,SP,Risperidona,1mg - Comprimido/Cápsula,9,978.66,LAI
2022-12-21,SP,Risperidona,1mg - Comprimido/Cápsula,10,47.6,LAI
2022-06-21,SP,Risperidona,1mg - Comprimido/Cápsula,10,43,LAI
2022-03-14,SP,Risperidona,1mg - Comprimido/Cápsula,100,430,LAI
2022-06-24,SP,Risperidona,1mg - Comprimido/Cápsula,200,860,LAI
2022-11-21,SP,Risperidona,1mg - Comprimido/Cápsula,150,714,LAI
2022-12-22,SP,Risperidona,1mg - Comprimido/Cápsula,150,714,LAI
2022-03-16,SP,Risperidona,1mg - Comprimido/Cápsula,10900,46870,LAI
2022-06-10,SP,Risperidona,1mg - Comprimido/Cápsula,7350,31605,LAI
2022-06-23,SP,Risperidona,1mg - Comprimido/Cápsula,330,1419,LAI
2022-06-23,SP,Risperidona,1mg - Comprimido/Cápsula,90,387,LAI
2022-08-19,SP,Risperidona,1mg - Comprimido/Cápsula,12,1573.68,LAI
2022-10-10,SP,Risperidona,1mg - Comprimido/Cápsula,40310,191875.6,LAI
2022-11-10,SP,Risperidona,1mg - Comprimido/Cápsula,170,809.2,LAI
2022-11-10,SP,Risperidona,1mg - Comprimido/Cápsula,520,2475.2,LAI
2022-11-25,SP,Risperidona,1mg - Comprimido/Cápsula,590,2808.4,LAI
2022-11-25,SP,Risperidona,1mg - Comprimido/Cápsula,120,571.2,LAI
2022-02-25,SP,Risperidona,1mg - Comprimido/Cápsula,200,936,LAI
2022-12-01,SP,Risperidona,1mg - Comprimido/Cápsula,100,476,LAI
2022-12-05,SP,Risperidona,1mg - Comprimido/Cápsula,6000,3000,LAI
2022-09-14,SP,Risperidona,2mg - Comprimido/Cápsula,20,20484.6,LAI
2022-10-14,SP,Risperidona,2mg - Comprimido/Cápsula,12,12290.76,LAI
2022-06-22,SP,Risperidona,2mg - Comprimido/Cápsula,6,4500,LAI
2022-12-23,SP,Risperidona,2mg - Comprimido/Cápsula,18,14283.72,LAI
2022-05-09,SP,Selexipague,200mcg - Comprimido/Cápsula,2520,393498,LAI
2022-12-20,SP,Selexipague,200mcg - Comprimido/Cápsula,1440,153057.6,LAI
2022-06-06,SP,Selexipague,200mcg - Comprimido/Cápsula,1620,201868.2,LAI
2022-07-14,SP,Selexipague,200mcg - Comprimido/Cápsula,1440,179438.4,LAI
2022-12-19,SP,Selexipague,200mcg - Comprimido/Cápsula,300,31887,LAI
2022-12-16,SP,Selexipague,800mcg - Comprimido/Cápsula,480,51019.2,LAI
2022-12-19,SP,Selexipague,800mcg - Comprimido/Cápsula,360,38264.4,LAI
2022-12-19,SP,Selexipague,600mcg - Comprimido/Cápsula,300,31887,LAI
2022-12-19,SP,Selexipague,200mcg - Comprimido/Cápsula,240,25509.6,LAI
2022-12-19,SP,Selexipague,400mcg - Comprimido/Cápsula,300,31887,LAI
2022-12-16,SP,Selexipague,1.6mcg - Comprimido/Cápsula,240,25509.6,LAI
2022-12-16,SP,Selexipague,1.6mcg - Comprimido/Cápsula,240,25509.6,LAI
2022-12-19,SP,Selexipague,1.6mcg - Comprimido/Cápsula,660,70151.4,LAI
2022-12-19,SP,Selexipague,400mcg - Comprimido/Cápsula,180,19132.2,LAI
2022-12-19,SP,Selexipague,1mcg - Comprimido/Cápsula,180,19132.2,LAI
2022-04-14,SP,Triptorrelina,3.75mg - Injetável,400,113960,LAI
2022-06-20,SP,Triptorrelina,3.75mg - Injetável,450,128205,LAI
2022-10-05,SP,Triptorrelina,3.75mg - Injetável,300,89745,LAI
2022-12-28,SP,Triptorrelina,3.75mg - Injetável,500,149575,LAI
2022-12-29,SP,Triptorrelina,3.75mg - Injetável,1000,299150,LAI
2022-03-21,SP,Triptorrelina,3.75mg - Injetável,233,66381.7,LAI
2022-04-28,SP,Triptorrelina,3.75mg - Injetável,75,21367.5,LAI
2022-08-18,SP,Triptorrelina,3.75mg - Injetável,2100,628215,LAI
2022-10-26,SP,Triptorrelina,3.75mg - Injetável,1368,409237.2,LAI
2022-11-16,SP,Triptorrelina,3.75mg - Injetável,760,227354,LAI
2022-12-23,SP,Triptorrelina,11.25mg - Injetável,1,1097.77,LAI
2022-11-21,SP,Triptorrelina,11.25mg - Injetável,4,4391.08,LAI
2022-02-17,SP,Triptorrelina,11.25mg - Injetável,2,1979.94,LAI
2022-03-21,SP,Triptorrelina,11.25mg - Injetável,281,278181.57,LAI
2022-04-28,SP,Triptorrelina,11.25mg - Injetável,233,230663.01,LAI
2022-07-18,SP,Triptorrelina,11.25mg - Injetável,11000,12075470,LAI
2022-07-18,SP,Triptorrelina,11.25mg - Injetável,6391,7015848.07,LAI
2022-12-13,SP,Triptorrelina,11.25mg - Injetável,1,1097.77,LAI
2022-12-13,SP,Triptorrelina,11.25mg - Injetável,2,2195.54,LAI
2022-12-15,SP,Triptorrelina,11.25mg - Injetável,1963,2154922.51,LAI
2022-09-08,SP,Triptorrelina,0.1mg/ml - Injetável,455,18700.5,LAI
2023-03-13,SP,Acitretina,10mg - Comprimido/Cápsula,425200,531500,LAI
2023-09-26,SP,Acitretina,10mg - Comprimido/Cápsula,216400,318108,LAI
2023-12-15,SP,Acitretina,10mg - Comprimido/Cápsula,211700,311199,LAI
2023-11-30,SP,Acitretina,10mg - Comprimido/Cápsula,100,147,LAI
2023-12-21,SP,Acitretina,10mg - Comprimido/Cápsula,100,147,LAI
2023-02-02,SP,Acitretina,10mg - Comprimido/Cápsula,100,125,LAI
2023-03-17,SP,Acitretina,10mg - Comprimido/Cápsula,400,500,LAI
2023-12-14,SP,Acitretina,25mg - Comprimido/Cápsula,200,1520,LAI
2023-06-30,SP,Acitretina,25mg - Comprimido/Cápsula,400,3040,LAI
2023-06-30,SP,Acitretina,25mg - Comprimido/Cápsula,100,760,LAI
2023-07-07,SP,Acitretina,25mg - Comprimido/Cápsula,75700,575320,LAI
2023-07-24,SP,Acitretina,25mg - Comprimido/Cápsula,65200,495520,LAI
2023-09-26,SP,Acitretina,25mg - Comprimido/Cápsula,59900,455240,LAI
2023-11-01,SP,Acitretina,25mg - Comprimido/Cápsula,1300,9880,LAI
2023-07-18,SP,Ambrisentana,10mg - Comprimido/Cápsula,180,6282,LAI
2023-12-07,SP,Ambrisentana,10mg - Comprimido/Cápsula,180,6282,LAI
2023-03-13,SP,Ambrisentana,10mg - Comprimido/Cápsula,19770,689973,LAI
2023-04-19,SP,Ambrisentana,10mg - Comprimido/Cápsula,64890,2264661,LAI
2023-07-31,SP,Ambrisentana,10mg - Comprimido/Cápsula,58800,2052120,LAI
2023-09-28,SP,Ambrisentana,10mg - Comprimido/Cápsula,99000,3455100,LAI
2023-01-24,SP,Ambrisentana,10mg - Comprimido/Cápsula,420,14196,LAI
2023-04-19,SP,Ambrisentana,10mg - Comprimido/Cápsula,270,9126,LAI
2023-06-29,SP,Ambrisentana,10mg - Comprimido/Cápsula,360,12564,LAI
2023-12-01,SP,Ambrisentana,10mg - Comprimido/Cápsula,120,4188,LAI
2023-12-19,SP,Ambrisentana,10mg - Comprimido/Cápsula,48,1675.2,LAI
2023-04-19,SP,Ambrisentana,5mg - Comprimido/Cápsula,3420,113749.2,LAI
2023-07-31,SP,Ambrisentana,5mg - Comprimido/Cápsula,8580,285370.8,LAI
2023-08-01,SP,Ambrisentana,5mg - Comprimido/Cápsula,17160,570741.6,LAI
2023-12-15,SP,Ambrisentana,5mg - Comprimido/Cápsula,7620,267614.4,LAI
2023-05-03,SP,Ambrisentana,5mg - Comprimido/Cápsula,30,997.8,LAI
2023-12-18,SP,Ambrisentana,5mg - Comprimido/Cápsula,30,1053.6,LAI
2023-07-24,SP,Bosentana,125mg - Comprimido/Cápsula,480,23740.8,LAI
2023-12-18,SP,Bosentana,125mg - Comprimido/Cápsula,180,592.2,LAI
2023-12-18,SP,Bosentana,125mg - Comprimido/Cápsula,360,1184.4,LAI
2023-10-31,SP,Bosentana,125mg - Comprimido/Cápsula,0,0,LAI
2023-04-10,SP,Bosentana,125mg - Comprimido/Cápsula,138300,621464.88,LAI
2023-12-18,SP,Bosentana,125mg - Comprimido/Cápsula,8700,28623,LAI
2023-12-18,SP,Bosentana,125mg - Comprimido/Cápsula,2880,9475.2,LAI
2023-05-10,SP,Bosentana,125mg - Comprimido/Cápsula,120,348,LAI
2023-06-21,SP,Bosentana,125mg - Comprimido/Cápsula,120,348,LAI
2023-03-13,SP,Bosentana,62.5mg - Comprimido/Cápsula,38880,56376,LAI
2023-03-29,SP,Bosentana,62.5mg - Comprimido/Cápsula,3420,4959,LAI
2023-03-29,SP,Bosentana,62.5mg - Comprimido/Cápsula,900,1305,LAI
2023-11-13,SP,Bosentana,62.5mg - Comprimido/Cápsula,23040,460800,LAI
2023-07-21,SP,Bosentana,62.5mg - Comprimido/Cápsula,60,771,LAI
2023-09-13,SP,Danazol,100mg - Comprimido/Cápsula,200,465.6,LAI
2023-08-17,SP,Danazol,100mg - Comprimido/Cápsula,600,1396.8,LAI
2023-10-13,SP,Danazol,100mg - Comprimido/Cápsula,100,232.8,LAI
2023-10-31,SP,Danazol,100mg - Comprimido/Cápsula,300,698.4,LAI
2023-07-18,SP,Danazol,100mg - Comprimido/Cápsula,100,232.8,LAI
2023-08-01,SP,Danazol,100mg - Comprimido/Cápsula,17100,39808.8,LAI
2023-09-28,SP,Danazol,100mg - Comprimido/Cápsula,8050,18740.4,LAI
2023-11-06,SP,Danazol,100mg - Comprimido/Cápsula,100,232.8,LAI
2023-12-11,SP,Danazol,100mg - Comprimido/Cápsula,150,349.2,LAI
2023-12-11,SP,Danazol,100mg - Comprimido/Cápsula,300,698.4,LAI
2023-12-15,SP,Danazol,100mg - Comprimido/Cápsula,32250,75078,LAI
2023-03-09,SP,Deferiprona,500mg - Comprimido/Cápsula,173900,1613792,LAI
2023-09-28,SP,Deferiprona,500mg - Comprimido/Cápsula,43000,421400,LAI
2023-12-20,SP,Deferiprona,500mg - Comprimido/Cápsula,79000,774200,LAI
2023-04-11,SP,Eltrombopague Olamina,50mg - Comprimido/Cápsula,546,115741.08,LAI
2023-05-11,SP,Eltrombopague Olamina,50mg - Comprimido/Cápsula,546,115741.08,LAI
2023-07-19,SP,Eltrombopague Olamina,50mg - Comprimido/Cápsula,112,23741.76,LAI
2023-04-06,SP,Eltrombopague Olamina,50mg - Comprimido/Cápsula,84,17806.32,LAI
2023-07-12,SP,Eltrombopague Olamina,50mg - Comprimido/Cápsula,56,11870.88,LAI
2023-03-13,SP,Eltrombopague Olamina,50mg - Comprimido/Cápsula,336,89248.32,LAI
2023-04-14,SP,Eltrombopague Olamina,50mg - Comprimido/Cápsula,0,0,LAI
2023-05-17,SP,Eltrombopague Olamina,50mg - Comprimido/Cápsula,336,71225.28,LAI
2023-08-08,SP,Eltrombopague Olamina,50mg - Comprimido/Cápsula,336,71225.28,LAI
2023-04-14,SP,Eltrombopague Olamina,50mg - Comprimido/Cápsula,336,71225.28,LAI
2023-07-27,SP,Eltrombopague Olamina,50mg - Comprimido/Cápsula,168,35612.64,LAI
2023-04-11,SP,Eltrombopague Olamina,50mg - Comprimido/Cápsula,126,26709.48,LAI
2023-08-09,SP,Eltrombopague Olamina,50mg - Comprimido/Cápsula,126,26709.48,LAI
2023-11-06,SP,Eltrombopague Olamina,50mg - Comprimido/Cápsula,126,26709.48,LAI
2023-11-08,SP,Eltrombopague Olamina,50mg - Comprimido/Cápsula,182,38580.36,LAI
2023-05-17,SP,Eltrombopague Olamina,50mg - Comprimido/Cápsula,588,124644.24,LAI
2023-11-13,SP,Eltrombopague Olamina,50mg - Comprimido/Cápsula,1260,267094.8,LAI
2023-04-14,SP,Eltrombopague Olamina,50mg - Comprimido/Cápsula,2254,477802.92,LAI
2023-04-14,SP,Eltrombopague Olamina,50mg - Comprimido/Cápsula,1134,240385.32,LAI
2023-04-14,SP,Eltrombopague Olamina,50mg - Comprimido/Cápsula,182,38580.36,LAI
2023-04-25,SP,Eltrombopague Olamina,50mg - Comprimido/Cápsula,36302,7695297.96,LAI
2023-07-11,SP,Eltrombopague Olamina,50mg - Comprimido/Cápsula,756,160256.88,LAI
2023-07-11,SP,Eltrombopague Olamina,50mg - Comprimido/Cápsula,1330,281933.4,LAI
2023-07-27,SP,Eltrombopague Olamina,50mg - Comprimido/Cápsula,58786,12461456.28,LAI
2023-09-28,SP,Eltrombopague Olamina,50mg - Comprimido/Cápsula,105616,22388479.68,LAI
2023-11-17,SP,Eltrombopague Olamina,50mg - Comprimido/Cápsula,364,81481.4,LAI
2023-12-26,SP,Eltrombopague Olamina,50mg - Comprimido/Cápsula,5586,1250426.1,LAI
2023-12-27,SP,Eltrombopague Olamina,50mg - Comprimido/Cápsula,76776,17186307.6,LAI
2023-02-01,SP,Eltrombopague Olamina,50mg - Comprimido/Cápsula,0,0,LAI
2023-02-02,SP,Eltrombopague Olamina,50mg - Comprimido/Cápsula,0,0,LAI
2023-02-16,SP,Eltrombopague Olamina,50mg - Comprimido/Cápsula,168,35610.96,LAI
2023-03-13,SP,Eltrombopague Olamina,50mg - Comprimido/Cápsula,280,59351.6,LAI
2023-05-30,SP,Eltrombopague Olamina,50mg - Comprimido/Cápsula,84,17805.48,LAI
2023-05-31,SP,Eltrombopague Olamina,50mg - Comprimido/Cápsula,168,35610.96,LAI
2023-08-03,SP,Eltrombopague Olamina,50mg - Comprimido/Cápsula,140,29677.2,LAI
2023-09-20,SP,Eltrombopague Olamina,50mg - Comprimido/Cápsula,140,29677.2,LAI
2023-01-24,SP,Eltrombopague Olamina,50mg - Comprimido/Cápsula,784,208253.92,LAI
2023-04-18,SP,Eltrombopague Olamina,50mg - Comprimido/Cápsula,616,130579.68,LAI
2023-06-07,SP,Eltrombopague Olamina,50mg - Comprimido/Cápsula,616,130573.52,LAI
2023-08-23,SP,Eltrombopague Olamina,50mg - Comprimido/Cápsula,336,71221.92,LAI
2023-12-13,SP,Eltrombopague Olamina,50mg - Comprimido/Cápsula,140,31339,LAI
2023-05-18,SP,Eltrombopague Olamina,50mg - Comprimido/Cápsula,588,124644.24,LAI
2023-06-15,SP,Eltrombopague Olamina,25mg - Comprimido/Cápsula,392,41544.16,LAI
2023-04-11,SP,Eltrombopague Olamina,25mg - Comprimido/Cápsula,462,48962.76,LAI
2023-05-11,SP,Eltrombopague Olamina,25mg - Comprimido/Cápsula,462,48962.76,LAI
2023-11-07,SP,Eltrombopague Olamina,25mg - Comprimido/Cápsula,560,59348.8,LAI
2023-07-18,SP,Eltrombopague Olamina,25mg - Comprimido/Cápsula,540,57229.2,LAI
2023-08-08,SP,Eltrombopague Olamina,25mg - Comprimido/Cápsula,90,9538.2,LAI
2023-02-09,SP,Eltrombopague Olamina,25mg - Comprimido/Cápsula,180,23904,LAI
2023-08-11,SP,Eltrombopague Olamina,25mg - Comprimido/Cápsula,168,17804.64,LAI
2023-02-06,SP,Eltrombopague Olamina,25mg - Comprimido/Cápsula,84,11155.2,LAI
2023-07-12,SP,Eltrombopague Olamina,25mg - Comprimido/Cápsula,56,5934.88,LAI
2023-12-11,SP,Eltrombopague Olamina,25mg - Comprimido/Cápsula,896,100271.36,LAI
2023-04-11,SP,Eltrombopague Olamina,25mg - Comprimido/Cápsula,98,10386.04,LAI
2023-07-24,SP,Eltrombopague Olamina,25mg - Comprimido/Cápsula,98,10386.04,LAI
2023-04-14,SP,Eltrombopague Olamina,25mg - Comprimido/Cápsula,938,99409.24,LAI
2023-04-25,SP,Eltrombopague Olamina,25mg - Comprimido/Cápsula,48258,5114382.84,LAI
2023-07-11,SP,Eltrombopague Olamina,25mg - Comprimido/Cápsula,602,63799.96,LAI
2023-07-27,SP,Eltrombopague Olamina,25mg - Comprimido/Cápsula,57694,6114410.12,LAI
2023-09-28,SP,Eltrombopague Olamina,25mg - Comprimido/Cápsula,50204,5320619.92,LAI
2023-12-26,SP,Eltrombopague Olamina,25mg - Comprimido/Cápsula,1974,220910.34,LAI
2023-12-27,SP,Eltrombopague Olamina,25mg - Comprimido/Cápsula,67718,7578321.38,LAI
2023-08-22,SP,Eltrombopague Olamina,25mg - Comprimido/Cápsula,28,3133.48,LAI
2023-07-12,SP,Eltrombopague Olamina,25mg - Comprimido/Cápsula,14,1483.72,LAI
2023-12-05,SP,Eltrombopague Olamina,25mg - Comprimido/Cápsula,14,1566.74,LAI
2023-12-13,SP,Eltrombopague Olamina,25mg - Comprimido/Cápsula,28,3133.48,LAI
2023-12-07,SP,Hidroxiureia,500mg - Comprimido/Cápsula,400,596,LAI
2023-04-12,SP,Hidroxiureia,500mg - Comprimido/Cápsula,900,1341,LAI
2023-12-07,SP,Hidroxiureia,500mg - Comprimido/Cápsula,600,894,LAI
2023-05-18,SP,Hidroxiureia,500mg - Comprimido/Cápsula,3200,4768,LAI
2023-11-10,SP,Hidroxiureia,500mg - Comprimido/Cápsula,200,298,LAI
2023-03-16,SP,Hidroxiureia,500mg - Comprimido/Cápsula,12000,17880,LAI
2023-08-08,SP,Hidroxiureia,500mg - Comprimido/Cápsula,5000,7450,LAI
2023-10-13,SP,Hidroxiureia,500mg - Comprimido/Cápsula,1600,2384,LAI
2023-10-31,SP,Hidroxiureia,500mg - Comprimido/Cápsula,4800,7152,LAI
2023-11-01,SP,Hidroxiureia,500mg - Comprimido/Cápsula,5000,7450,LAI
2023-04-06,SP,Hidroxiureia,500mg - Comprimido/Cápsula,10000,14900,LAI
2023-10-10,SP,Hidroxiureia,500mg - Comprimido/Cápsula,10000,14900,LAI
2023-05-05,SP,Hidroxiureia,500mg - Comprimido/Cápsula,500,745,LAI
2023-06-22,SP,Hidroxiureia,500mg - Comprimido/Cápsula,1000,1490,LAI
2023-03-13,SP,Hidroxiureia,500mg - Comprimido/Cápsula,123900,184611,LAI
2023-04-20,SP,Hidroxiureia,500mg - Comprimido/Cápsula,454200,676758,LAI
2023-07-10,SP,Hidroxiureia,500mg - Comprimido/Cápsula,3900,5811,LAI
2023-07-10,SP,Hidroxiureia,500mg - Comprimido/Cápsula,65500,97595,LAI
2023-09-28,SP,Hidroxiureia,500mg - Comprimido/Cápsula,1315700,1960393,LAI
2023-10-31,SP,Hidroxiureia,500mg - Comprimido/Cápsula,71400,106386,LAI
2023-12-15,SP,Hidroxiureia,500mg - Comprimido/Cápsula,330700,492743,LAI
2023-02-13,SP,Hidroxiureia,500mg - Comprimido/Cápsula,15000,24190.5,LAI
2023-04-10,SP,Hidroxiureia,500mg - Comprimido/Cápsula,15000,22350,LAI
2023-06-15,SP,Hidroxiureia,500mg - Comprimido/Cápsula,17000,25330,LAI
2023-08-04,SP,Hidroxiureia,500mg - Comprimido/Cápsula,16000,23840,LAI
2023-10-05,SP,Hidroxiureia,500mg - Comprimido/Cápsula,16000,23840,LAI
2023-12-05,SP,Hidroxiureia,500mg - Comprimido/Cápsula,16000,23840,LAI
2023-02-03,SP,Hidroxiureia,500mg - Comprimido/Cápsula,32000,47680,LAI
2023-03-28,SP,Hidroxiureia,500mg - Comprimido/Cápsula,28800,46445.76,LAI
2023-06-14,SP,Hidroxiureia,500mg - Comprimido/Cápsula,27900,44994.33,LAI
2023-06-29,SP,Hidroxiureia,500mg - Comprimido/Cápsula,3700,5966.99,LAI
2023-07-07,SP,Hidroxiureia,500mg - Comprimido/Cápsula,5400,8708.58,LAI
2023-10-27,SP,Hidroxiureia,500mg - Comprimido/Cápsula,13200,22440,LAI
2023-11-22,SP,Hidroxiureia,500mg - Comprimido/Cápsula,200,340,LAI
2023-12-13,SP,Hidroxiureia,500mg - Comprimido/Cápsula,8400,14280,LAI
2023-12-27,SP,Hidroxiureia,500mg - Comprimido/Cápsula,10000,17000,LAI
2023-01-19,SP,Hidroxiureia,500mg - Comprimido/Cápsula,6000,8400,LAI
2023-06-21,SP,Hidroxiureia,500mg - Comprimido/Cápsula,4000,5960,LAI
2023-07-28,SP,Hidroxiureia,500mg - Comprimido/Cápsula,6000,8940,LAI
2023-08-21,SP,Hidroxiureia,500mg - Comprimido/Cápsula,4000,5960,LAI
2023-09-11,SP,Hidroxiureia,500mg - Comprimido/Cápsula,4500,6705,LAI
2023-10-09,SP,Hidroxiureia,500mg - Comprimido/Cápsula,9000,13410,LAI
2023-12-01,SP,Hidroxiureia,500mg - Comprimido/Cápsula,7000,10430,LAI
2023-06-15,SP,Hidroxiureia,500mg - Comprimido/Cápsula,10100,17069,LAI
2023-08-29,SP,Hidroxiureia,500mg - Comprimido/Cápsula,2800,4760,LAI
2023-09-26,SP,Hidroxiureia,500mg - Comprimido/Cápsula,16000,24320,LAI
2023-04-20,SP,Hidroxiureia,500mg - Comprimido/Cápsula,200,298,LAI
2023-06-01,SP,Hidroxiureia,500mg - Comprimido/Cápsula,200,298,LAI
2023-10-24,SP,Hidroxiureia,500mg - Comprimido/Cápsula,500,745,LAI
2023-12-08,SP,Hidroxiureia,500mg - Comprimido/Cápsula,500,790,LAI
2023-02-24,SP,Hidroxiureia,500mg - Comprimido/Cápsula,300,483.75,LAI
2023-04-14,SP,Hidroxiureia,500mg - Comprimido/Cápsula,300,483.75,LAI
2023-09-13,SP,Hidroxiureia,500mg - Comprimido/Cápsula,300,447,LAI
2023-02-23,SP,Hidroxiureia,500mg - Comprimido/Cápsula,15400,22946,LAI
2023-04-18,SP,Hidroxiureia,500mg - Comprimido/Cápsula,14500,21605,LAI
2023-07-03,SP,Hidroxiureia,500mg - Comprimido/Cápsula,13600,20264,LAI
2023-09-06,SP,Hidroxiureia,500mg - Comprimido/Cápsula,17000,25330,LAI
2023-12-12,SP,Hidroxiureia,500mg - Comprimido/Cápsula,15100,22499,LAI
2023-03-09,SP,Iloprosta,10mcg/ml - Injetável,108240,2536063.2,LAI
2023-04-06,SP,Iloprosta,10mcg/ml - Injetável,109680,2569802.4,LAI
2023-09-26,SP,Iloprosta,10mcg/ml - Injetável,62580,1520694,LAI
2023-12-20,SP,Iloprosta,10mcg/ml - Injetável,150090,3647187,LAI
2023-01-30,SP,Iloprosta,10mcg/ml - Injetável,780,22542,LAI
2023-04-12,SP,Iloprosta,10mcg/ml - Injetável,0,0,LAI
2023-10-25,SP,Iloprosta,10mcg/ml - Injetável,270,8100,LAI
2023-08-08,SP,Imunoglobulina Humana,5g - Injetável,45,81562.5,LAI
2023-12-29,SP,Imunoglobulina Humana,5g - Injetável,30,45749.7,LAI
2023-03-02,SP,Imunoglobulina Humana,5g - Injetável,30,56400,LAI
2023-04-13,SP,Imunoglobulina Humana,5g - Injetável,80,142392,LAI
2023-02-27,SP,Imunoglobulina Humana,5g - Injetável,10,24180,LAI
2023-08-23,SP,Imunoglobulina Humana,5g - Injetável,10,24500,LAI
2023-10-23,SP,Imunoglobulina Humana,5g - Injetável,50,81000,LAI
2023-12-21,SP,Imunoglobulina Humana,5g - Injetável,3,5424.3,LAI
2023-10-05,SP,Imunoglobulina Humana,5g - Injetável,30,46768.5,LAI
2023-10-23,SP,Imunoglobulina Humana,5g - Injetável,80,137520,LAI
2023-05-05,SP,Imunoglobulina Humana,5g - Injetável,5,9500,LAI
2023-12-21,SP,Imunoglobulina Humana,5g - Injetável,5,1385,LAI
2023-03-17,SP,Imunoglobulina Humana,5g - Injetável,40,85520,LAI
2023-08-08,SP,Imunoglobulina Humana,5g - Injetável,40,68400,LAI
2023-11-10,SP,Imunoglobulina Humana,5g - Injetável,120,181200,LAI
2023-07-18,SP,Imunoglobulina Humana,5g - Injetável,50,83000,LAI
2023-04-14,SP,Imunoglobulina Humana,5g - Injetável,100,204900,LAI
2023-03-29,SP,Imunoglobulina Humana,5g - Injetável,80,149600,LAI
2023-05-08,SP,Imunoglobulina Humana,5g - Injetável,85,154699.15,LAI
2023-06-07,SP,Imunoglobulina Humana,5g - Injetável,85,146190.65,LAI
2023-07-21,SP,Imunoglobulina Humana,5g - Injetável,80,131600,LAI
2023-09-28,SP,Imunoglobulina Humana,5g - Injetável,100,159000,LAI
2023-10-30,SP,Imunoglobulina Humana,5g - Injetável,40,64000,LAI
2023-02-24,SP,Imunoglobulina Humana,5g - Injetável,48,67754.4,LAI
2023-03-16,SP,Imunoglobulina Humana,5g - Injetável,40,74800,LAI
2023-03-16,SP,Imunoglobulina Humana,5g - Injetável,900,324000,LAI
2023-12-28,SP,Imunoglobulina Humana,5g - Injetável,750,207750,LAI
2023-04-18,SP,Imunoglobulina Humana,5g - Injetável,19645,5873855,LAI
2023-04-18,SP,Imunoglobulina Humana,5g - Injetável,19155,5727345,LAI
2023-07-18,SP,Imunoglobulina Humana,5g - Injetável,2450,735000,LAI
2023-08-14,SP,Imunoglobulina Humana,5g - Injetável,8100,2430000,LAI
2023-12-12,SP,Imunoglobulina Humana,5g - Injetável,3100,930000,LAI
2023-12-27,SP,Imunoglobulina Humana,5g - Injetável,1350,392850,LAI
2023-12-29,SP,Imunoglobulina Humana,5g - Injetável,1800,523800,LAI
2023-01-20,SP,Imunoglobulina Humana,5g - Injetável,0,0,LAI
2023-07-11,SP,Imunoglobulina Humana,5g - Injetável,125,39375,LAI
2023-08-08,SP,Imunoglobulina Humana,5g - Injetável,125,39375,LAI
2023-12-13,SP,Imunoglobulina Humana,5g - Injetável,250,69250,LAI
2023-02-28,SP,Mepolizumabe,100mg - Injetável,4,7105.16,LAI
2023-09-18,SP,Mepolizumabe,100mg - Injetável,0,0,LAI
2023-09-18,SP,Mepolizumabe,100mg - Injetável,6,10657.74,LAI
2023-06-21,SP,Mepolizumabe,100mg - Injetável,8,14210.32,LAI
2023-04-11,SP,Mepolizumabe,100mg - Injetável,15,26644.35,LAI
2023-05-10,SP,Mepolizumabe,100mg - Injetável,12,21315.48,LAI
2023-04-06,SP,Mepolizumabe,100mg - Injetável,16,28420.64,LAI
2023-04-11,SP,Mepolizumabe,100mg - Injetável,3,5328.87,LAI
2023-07-18,SP,Mepolizumabe,100mg - Injetável,4,7105.16,LAI
2023-10-18,SP,Mepolizumabe,100mg - Injetável,4,7105.16,LAI
2023-02-09,SP,Mepolizumabe,100mg - Injetável,4,22285.4,LAI
2023-06-19,SP,Mepolizumabe,100mg - Injetável,25,147083.75,LAI
2023-04-25,SP,Mepolizumabe,100mg - Injetável,4,7105.16,LAI
2023-06-21,SP,Mepolizumabe,100mg - Injetável,45,79933.05,LAI
2023-04-06,SP,Mepolizumabe,100mg - Injetável,5,8881.45,LAI
2023-03-13,SP,Mepolizumabe,100mg - Injetável,13,23091.77,LAI
2023-09-20,SP,Mepolizumabe,100mg - Injetável,4,7105.16,LAI
2023-11-01,SP,Mepolizumabe,100mg - Injetável,35,62170.15,LAI
2023-07-27,SP,Omalizumabe,150mg - Injetável,120,200248.8,LAI
2023-11-08,SP,Omalizumabe,150mg - Injetável,168,280348.32,LAI
2023-02-08,SP,Omalizumabe,150mg - Injetável,225,338591.25,LAI
2023-11-07,SP,Omalizumabe,150mg - Injetável,150,264328.5,LAI
2023-04-11,SP,Omalizumabe,150mg - Injetável,180,300373.2,LAI
2023-08-07,SP,Omalizumabe,150mg - Injetável,170,283685.8,LAI
2023-11-01,SP,Omalizumabe,150mg - Injetável,150,250311,LAI
2023-02-13,SP,Omalizumabe,150mg - Injetável,40,60194,LAI
2023-07-25,SP,Omalizumabe,150mg - Injetável,66,110136.84,LAI
2023-12-07,SP,Omalizumabe,150mg - Injetável,273,455566.02,LAI
2023-04-06,SP,Omalizumabe,150mg - Injetável,170,283685.8,LAI
2023-05-17,SP,Omalizumabe,150mg - Injetável,283,472253.42,LAI
2023-07-24,SP,Omalizumabe,150mg - Injetável,300,500622,LAI
2023-11-01,SP,Omalizumabe,150mg - Injetável,300,500622,LAI
