"","Estado","Medicamento","Apresentacao","Data","Valor","Quantidade"
"337","BA","Brometo Tiotropio + Olodaterol Cloridrato","2,5mcg/acionamento, solucao para inalacao, frasc",2024-04-08,454438.96,2014
"338","BA","Brometo Tiotropio + Olodaterol Cloridrato","2,5mcg/acionamento, solucao para inalacao, frasc",2025-10-14,552957.3,2295
"339","BA","Brometo Tiotropio + Olodaterol Cloridrato","2,5mcg/acionamento, solucao para inalacao, frasc",2024-10-08,555751.32,2463
"340","BA","Brometo Tiotropio + Olodaterol Cloridrato","2,5mcg/acionamento, solucao para inalacao, frasc",2025-10-15,671573.1,2805
"341","BA","Brometo Tiotropio + Olodaterol Cloridrato","2,5mcg/acionamento, solucao para inalacao, frasc",2025-03-14,819196,3400
"342","BA","Brometo Tiotropio + Olodaterol Cloridrato","2,5mcg/acionamento, solucao para inalacao, frasc",2024-06-07,812304,3600
"343","BA","Brometo Tiotropio + Olodaterol Cloridrato","2,5mcg/acionamento, solucao para inalacao, frasc",2025-04-08,1228794,5100
"344","BA","Brometo Tiotropio + Olodaterol Cloridrato","2,5mcg/acionamento, solucao para inalacao, frasc",2025-08-06,1228794,5100
"345","BA","Brometo Tiotropio + Olodaterol Cloridrato","2,5mcg/acionamento, solucao para inalacao, frasc",2024-12-03,1569724.1,6515
"346","BA","Brometo de Umeclidinio + Trifenatato de Vilanterol","62,5mcg/dose + 25mcg/dose, po para inalacao, dispositivo com 30 dose",2022-07-07,1610,23
"347","BA","Brometo de Umeclidinio + Trifenatato de Vilanterol","62,5mcg/dose + 25mcg/dose, po para inalacao, dispositivo com 30 dose",2022-05-04,7228.35,27
"348","BA","Brometo de Umeclidinio + Trifenatato de Vilanterol","62,5mcg/dose + 25mcg/dose, po para inalacao, dispositivo com 30 dose",2022-07-06,18672,100
"349","BA","Brometo de Umeclidinio + Trifenatato de Vilanterol","62,5mcg/dose + 25mcg/dose, po para inalacao, dispositivo com 30 dose",2022-07-06,25580.64,137
"350","BA","Brometo de Umeclidinio + Trifenatato de Vilanterol","62,5mcg/dose + 25mcg/dose, po para inalacao, dispositivo com 30 dose",2023-05-09,12019.05,145
"351","BA","Brometo de Umeclidinio + Trifenatato de Vilanterol","62,5mcg/dose + 25mcg/dose, po para inalacao, dispositivo com 30 dose",2022-08-03,17430,249
"352","BA","Brometo de Umeclidinio + Trifenatato de Vilanterol","62,5mcg/dose + 25mcg/dose, po para inalacao, dispositivo com 30 dose",2022-09-13,26460,378
"353","BA","Brometo de Umeclidinio + Trifenatato de Vilanterol","62,5mcg/dose + 25mcg/dose, po para inalacao, dispositivo com 30 dose",2022-10-14,35700,510
"354","BA","Brometo de Umeclidinio + Trifenatato de Vilanterol","62,5mcg/dose + 25mcg/dose, po para inalacao, dispositivo com 30 dose",2024-02-21,46390.9,530
"355","BA","Brometo de Umeclidinio + Trifenatato de Vilanterol","62,5mcg/dose + 25mcg/dose, po para inalacao, dispositivo com 30 dose",2025-03-12,86896.5,950
"356","BA","Brometo de Umeclidinio + Trifenatato de Vilanterol","62,5mcg/dose + 25mcg/dose, po para inalacao, dispositivo com 30 dose",2023-02-02,69300,990
"357","BA","Brometo de Umeclidinio + Trifenatato de Vilanterol","62,5mcg/dose + 25mcg/dose, po para inalacao, dispositivo com 30 dose",2023-02-27,85680,1224
"358","BA","Brometo de Umeclidinio + Trifenatato de Vilanterol","62,5mcg/dose + 25mcg/dose, po para inalacao, dispositivo com 30 dose",2023-08-09,113263.82,1294
"359","BA","Brometo de Umeclidinio + Trifenatato de Vilanterol","62,5mcg/dose + 25mcg/dose, po para inalacao, dispositivo com 30 dose",2023-05-09,114553.98,1382
"360","BA","Brometo de Umeclidinio + Trifenatato de Vilanterol","62,5mcg/dose + 25mcg/dose, po para inalacao, dispositivo com 30 dose",2023-07-03,121682.52,1468
"361","BA","Brometo de Umeclidinio + Trifenatato de Vilanterol","62,5mcg/dose + 25mcg/dose, po para inalacao, dispositivo com 30 dose",2025-10-14,187787.91,2053
"362","BA","Brometo de Umeclidinio + Trifenatato de Vilanterol","62,5mcg/dose + 25mcg/dose, po para inalacao, dispositivo com 30 dose",2024-04-08,182762.64,2088
"363","BA","Brometo de Umeclidinio + Trifenatato de Vilanterol","62,5mcg/dose + 25mcg/dose, po para inalacao, dispositivo com 30 dose",2024-02-21,189940.1,2170
"364","BA","Brometo de Umeclidinio + Trifenatato de Vilanterol","62,5mcg/dose + 25mcg/dose, po para inalacao, dispositivo com 30 dose",2024-10-04,197730.27,2259
"365","BA","Brometo de Umeclidinio + Trifenatato de Vilanterol","62,5mcg/dose + 25mcg/dose, po para inalacao, dispositivo com 30 dose",2023-11-30,199130.75,2275
"366","BA","Brometo de Umeclidinio + Trifenatato de Vilanterol","62,5mcg/dose + 25mcg/dose, po para inalacao, dispositivo com 30 dose",2024-06-07,309856.2,3540
"367","BA","Brometo de Umeclidinio + Trifenatato de Vilanterol","62,5mcg/dose + 25mcg/dose, po para inalacao, dispositivo com 30 dose",2025-03-12,429543.12,4696
"368","BA","Brometo de Umeclidinio + Trifenatato de Vilanterol","62,5mcg/dose + 25mcg/dose, po para inalacao, dispositivo com 30 dose",2025-05-13,516439.62,5646
"369","BA","Brometo de Umeclidinio + Trifenatato de Vilanterol","62,5mcg/dose + 25mcg/dose, po para inalacao, dispositivo com 30 dose",2025-08-06,516622.56,5648
"370","BA","Brometo de Umeclidinio + Trifenatato de Vilanterol","62,5mcg/dose + 25mcg/dose, po para inalacao, dispositivo com 30 dose",2024-11-22,521470.47,5701
"371","BA","Cloridrato Amantadina","100mg, comprimido",2022-07-01,23731.2,49440
"372","BA","Cloridrato Amantadina","100mg, comprimido",2023-07-03,28000,50000
"373","BA","Cloridrato Amantadina","100mg, comprimido",2024-07-08,30794.4,54990
"374","BA","Cloridrato Amantadina","100mg, comprimido",2025-05-13,31894.2,54990
"375","BA","Cloridrato Amantadina","100mg, comprimido",2024-03-05,39110.4,69840
"376","BA","Cloridrato Amantadina","100mg, comprimido",2023-05-26,65026.5,115500
"377","BA","Cloridrato Amantadina","100mg, comprimido",2022-07-06,55468.8,115560
"378","BA","Cloridrato Amantadina","100mg, comprimido",2024-07-08,86536.8,154530
"379","BA","Cloridrato Amantadina","100mg, comprimido",2025-05-13,89627.4,154530
"380","BA","Cloridrato Amantadina","100mg, comprimido",2023-07-04,89426.4,159690
"381","BA","Cloridrato Amantadina","100mg, comprimido",2021-03-08,82620,180000
"382","BA","Cloridrato Amantadina","100mg, comprimido",2021-07-05,82620,180000
"383","BA","Cloridrato Amantadina","100mg, comprimido",2022-09-05,88473.6,184320
"384","BA","Cloridrato Amantadina","100mg, comprimido",2022-10-14,94464,196800
"385","BA","Cloridrato Amantadina","100mg, comprimido",2025-02-07,117331.2,209520
"386","BA","Cloridrato Amantadina","100mg, comprimido",2024-10-29,117331.2,209520
"387","BA","Cloridrato Amantadina","100mg, comprimido",2024-05-07,117331.2,209520
"388","BA","Cloridrato Amantadina","100mg, comprimido",2025-09-04,121521.6,209520
"389","BA","Cloridrato Amantadina","100mg, comprimido",2025-10-14,123505.2,212940
"390","BA","Cloridrato Amantadina","100mg, comprimido",2023-11-30,119347.2,213120
"391","BA","Cloridrato Amantadina","100mg, comprimido",2021-12-17,172800,360000
"392","BA","Danazol","100mg, cápsula",2021-09-30,2842,1450
"393","BA","Danazol","100mg, cápsula",2025-03-31,6729.5,2150
"394","BA","Danazol","100mg, cápsula",2021-03-29,4410,2250
"395","BA","Danazol","100mg, cápsula",2024-03-21,8348.4,2700
"396","BA","Danazol","100mg, cápsula",2021-09-09,5488,2800
"397","BA","Danazol","100mg, cápsula",2022-09-06,5956.5,2850
"398","BA","Danazol","100mg, cápsula",2021-06-02,5782,2950
"399","BA","Danazol","100mg, cápsula",2022-06-07,6688,3200
"400","BA","Danazol","100mg, cápsula",2022-11-08,7524,3600
"401","BA","Danazol","100mg, cápsula",2022-02-18,8715,4150
"402","BA","Deferiprona","500mg comprimido",2025-06-02,9448,800
"403","BA","Deferiprona","500mg comprimido",2025-06-02,18896,1600
"404","BA","Deferiprona","500mg comprimido",2025-10-14,22439,1900
"405","BA","Deferiprona","500mg comprimido",2023-11-30,24244,2200
"406","BA","Deferiprona","500mg comprimido",2024-06-17,28652,2600
"407","BA","Deferiprona","500mg comprimido",2024-12-03,51795,4500
"408","BA","Dicloridrato Sapropterina","100mg, comprimido",2025-09-04,142092,1200
"409","BA","Dicloridrato Sapropterina","100mg, comprimido",2025-03-20,142992,1200
"410","BA","Embonato Triptorrelina","3,75mg, po liofilizado para suspensao injetavel, frasco-ampola + diluente 2ml",2024-03-05,1200,4
"411","BA","Embonato Triptorrelina","3,75mg, po liofilizado para suspensao injetavel, frasco-ampola + diluente 2ml",2024-05-13,1800,6
"412","BA","Embonato Triptorrelina","3,75mg, po liofilizado para suspensao injetavel, frasco-ampola + diluente 2ml",2024-08-06,1800,6
"413","BA","Embonato Triptorrelina","3,75mg, po liofilizado para suspensao injetavel, frasco-ampola + diluente 2ml",2024-10-07,3600,12
"414","BA","Embonato Triptorrelina","3,75mg, po liofilizado para suspensao injetavel, frasco-ampola + diluente 2ml",2024-10-09,3600,12
"415","BA","Embonato Triptorrelina","3,75mg, po liofilizado para suspensao injetavel, frasco-ampola + diluente 2ml",2022-12-06,5261.1,15
"416","BA","Embonato Triptorrelina","3,75mg, po liofilizado para suspensao injetavel, frasco-ampola + diluente 2ml",2023-10-24,5400,18
"417","BA","Embonato Triptorrelina","3,75mg, po liofilizado para suspensao injetavel, frasco-ampola + diluente 2ml",2023-05-09,6313.32,18
"418","BA","Embonato Triptorrelina","3,75mg, po liofilizado para suspensao injetavel, frasco-ampola + diluente 2ml",2025-11-04,6650,19
"419","BA","Embonato Triptorrelina","11,25mg, po liofilizado para suspensao injetavel, frasco-ampola + diluente 2ml",2024-04-10,42900,39
"420","BA","Embonato Triptorrelina","11,25mg, po liofilizado para suspensao injetavel, frasco-ampola + diluente 2ml",2025-03-12,44156.8,40
"421","BA","Embonato Triptorrelina","11,25mg, po liofilizado para suspensao injetavel, frasco-ampola + diluente 2ml",2022-12-06,71754.8,65
"422","BA","Embonato Triptorrelina","11,25mg, po liofilizado para suspensao injetavel, frasco-ampola + diluente 2ml",2024-03-05,99000,90
"423","BA","Embonato Triptorrelina","11,25mg, po liofilizado para suspensao injetavel, frasco-ampola + diluente 2ml",2024-04-10,106700,97
"424","BA","Embonato Triptorrelina","11,25mg, po liofilizado para suspensao injetavel, frasco-ampola + diluente 2ml",2022-12-06,110392,100
"425","BA","Embonato Triptorrelina","11,25mg, po liofilizado para suspensao injetavel, frasco-ampola + diluente 2ml",2025-03-12,121431.2,110
"426","BA","Embonato Triptorrelina","11,25mg, po liofilizado para suspensao injetavel, frasco-ampola + diluente 2ml",2025-08-06,143509.6,130
"427","BA","Embonato Triptorrelina","11,25mg, po liofilizado para suspensao injetavel, frasco-ampola + diluente 2ml",2024-08-06,165000,150
"428","BA","Embonato Triptorrelina","11,25mg, po liofilizado para suspensao injetavel, frasco-ampola + diluente 2ml",2024-10-04,165000,150
"429","BA","Embonato Triptorrelina","11,25mg, po liofilizado para suspensao injetavel, frasco-ampola + diluente 2ml",2024-10-15,165000,150
"430","BA","Embonato Triptorrelina","11,25mg, po liofilizado para suspensao injetavel, frasco-ampola + diluente 2ml",2025-04-11,165588,150
"431","BA","Embonato Triptorrelina","11,25mg, po liofilizado para suspensao injetavel, frasco-ampola + diluente 2ml",2024-06-07,171600,156
"432","BA","Embonato Triptorrelina","11,25mg, po liofilizado para suspensao injetavel, frasco-ampola + diluente 2ml",2025-10-14,215264.4,195
"433","BA","Embonato Triptorrelina","11,25mg, po liofilizado para suspensao injetavel, frasco-ampola + diluente 2ml",2024-04-10,42900,39
"434","BA","Embonato Triptorrelina","11,25mg, po liofilizado para suspensao injetavel, frasco-ampola + diluente 2ml",2025-03-12,44156.8,40
"435","BA","Embonato Triptorrelina","11,25mg, po liofilizado para suspensao injetavel, frasco-ampola + diluente 2ml",2022-12-06,71754.8,65
"436","BA","Embonato Triptorrelina","11,25mg, po liofilizado para suspensao injetavel, frasco-ampola + diluente 2ml",2024-03-05,99000,90
"437","BA","Embonato Triptorrelina","11,25mg, po liofilizado para suspensao injetavel, frasco-ampola + diluente 2ml",2024-04-10,106700,97
"438","BA","Embonato Triptorrelina","11,25mg, po liofilizado para suspensao injetavel, frasco-ampola + diluente 2ml",2022-12-06,110392,100
"439","BA","Embonato Triptorrelina","11,25mg, po liofilizado para suspensao injetavel, frasco-ampola + diluente 2ml",2025-03-12,121431.2,110
"440","BA","Embonato Triptorrelina","11,25mg, po liofilizado para suspensao injetavel, frasco-ampola + diluente 2ml",2025-08-06,143509.6,130
"441","BA","Embonato Triptorrelina","11,25mg, po liofilizado para suspensao injetavel, frasco-ampola + diluente 2ml",2024-08-06,165000,150
"442","BA","Embonato Triptorrelina","11,25mg, po liofilizado para suspensao injetavel, frasco-ampola + diluente 2ml",2024-10-04,165000,150
"443","BA","Embonato Triptorrelina","11,25mg, po liofilizado para suspensao injetavel, frasco-ampola + diluente 2ml",2024-10-15,165000,150
"444","BA","Embonato Triptorrelina","11,25mg, po liofilizado para suspensao injetavel, frasco-ampola + diluente 2ml",2025-04-11,165588,150
"445","BA","Embonato Triptorrelina","11,25mg, po liofilizado para suspensao injetavel, frasco-ampola + diluente 2ml",2024-06-07,171600,156
"446","BA","Embonato Triptorrelina","11,25mg, po liofilizado para suspensao injetavel, frasco-ampola + diluente 2ml",2025-10-14,215264.4,195
"447","BA","Embonato Triptorrelina","3,75mg, po liofilizado para suspensao injetavel, frasco-ampola + diluente 2ml",2024-03-05,1200,4
"448","BA","Embonato Triptorrelina","3,75mg, po liofilizado para suspensao injetavel, frasco-ampola + diluente 2ml",2024-05-13,1800,6
"449","BA","Embonato Triptorrelina","3,75mg, po liofilizado para suspensao injetavel, frasco-ampola + diluente 2ml",2024-08-06,1800,6
"450","BA","Embonato Triptorrelina","3,75mg, po liofilizado para suspensao injetavel, frasco-ampola + diluente 2ml",2024-10-07,3600,12
"451","BA","Embonato Triptorrelina","3,75mg, po liofilizado para suspensao injetavel, frasco-ampola + diluente 2ml",2024-10-09,3600,12
"452","BA","Embonato Triptorrelina","3,75mg, po liofilizado para suspensao injetavel, frasco-ampola + diluente 2ml",2022-12-06,5261.1,15
"453","BA","Embonato Triptorrelina","3,75mg, po liofilizado para suspensao injetavel, frasco-ampola + diluente 2ml",2023-10-24,5400,18
"454","BA","Embonato Triptorrelina","3,75mg, po liofilizado para suspensao injetavel, frasco-ampola + diluente 2ml",2023-05-09,6313.32,18
"455","BA","Embonato Triptorrelina","3,75mg, po liofilizado para suspensao injetavel, frasco-ampola + diluente 2ml",2025-11-04,6650,19
"456","BA","Hidroxiureia","cápsula 500mg",2022-06-15,122995,85000
"457","BA","Hidroxiureia","cápsula 500mg",2023-07-04,144270,90000
"458","BA","Hidroxiureia","cápsula 500mg",2024-08-23,99298.5,96500
"459","BA","Hidroxiureia","cápsula 500mg",2025-07-07,136255,114500
"460","BA","Hidroxiureia","cápsula 500mg",2022-06-15,311105,215000
"461","BA","Hidroxiureia","cápsula 500mg",2025-03-12,266800,290000
"462","BA","Hidroxiureia","cápsula 500mg",2024-08-23,270020,293500
"463","BA","Hidroxiureia","cápsula 500mg",2021-07-05,399900,300000
"464","BA","Hidroxiureia","cápsula 500mg",2025-07-07,249990,320500
"465","BA","Hidroxiureia","cápsula 500mg",2022-09-12,473169,327000
"466","BA","Hidroxiureia","cápsula 500mg",2022-10-21,473169,327000
"467","BA","Hidroxiureia","cápsula 500mg",2023-07-04,556401.3,347100
"468","BA","Hidroxiureia","cápsula 500mg",2024-10-29,358800,390000
"469","BA","Hidroxiureia","cápsula 500mg",2024-05-07,625170,390000
"470","BA","Hidroxiureia","cápsula 500mg",2025-10-14,315900,405000
"471","BA","Hidroxiureia","cápsula 500mg",2023-11-30,666046.5,415500
"472","BA","Hidroxiureia","cápsula 500mg",2023-02-28,608897.6,420800
"473","BA","Hidroxiureia","cápsula 500mg",2025-04-08,400200,435000
"474","BA","Hidroxiureia","cápsula 500mg",2021-12-15,870000,600000
"475","BA","Hidroxiureia","100mg, comprimido",2025-10-21,38070,8100
"476","BA","Hidroxiureia","100mg, comprimido",2025-07-14,45479.28,9660
"477","BA","Humana Imunoglobulina","injetavel, frasco/frasco-ampola",2024-05-07,103135.6,50
"478","BA","Humana Imunoglobulina","injetavel, frasco/frasco-ampola",2023-07-24,350859.6,204
"479","BA","Humana Imunoglobulina","injetavel, frasco/frasco-ampola",2023-07-24,509090.4,296
"480","BA","Humana Imunoglobulina","injetavel, frasco/frasco-ampola",2025-02-26,448434,300
"481","BA","Humana Imunoglobulina","injetavel, frasco/frasco-ampola",2024-07-31,448434,300
"482","BA","Humana Imunoglobulina","injetavel, frasco/frasco-ampola",2021-12-17,2542835.85,1500
"483","BA","Iloprosta","10mcg/ml, ampola com 1ml",2021-07-05,2746.7,110
"484","BA","Iloprosta","10mcg/ml, ampola com 1ml",2022-03-07,9633,390
"485","BA","Iloprosta","10mcg/ml, ampola com 1ml",2023-05-09,12652.2,540
"486","BA","Iloprosta","10mcg/ml, ampola com 1ml",2022-07-19,22971,930
"487","BA","Iloprosta","10mcg/ml, ampola com 1ml",2021-02-09,26665.2,1080
"488","BA","Iloprosta","10mcg/ml, ampola com 1ml",2021-04-05,26665.2,1080
"489","BA","Iloprosta","10mcg/ml, ampola com 1ml",2024-08-02,67561.5,2190
"490","BA","Iloprosta","10mcg/ml, ampola com 1ml",2021-07-06,57930.4,2320
"491","BA","Iloprosta","10mcg/ml, ampola com 1ml",2021-10-22,59428.6,2380
"492","BA","Iloprosta","10mcg/ml, ampola com 1ml",2022-03-08,63726,2580
"493","BA","Iloprosta","10mcg/ml, ampola com 1ml",2021-09-08,74160.9,2970
"494","BA","Iloprosta","10mcg/ml, ampola com 1ml",2022-09-13,88920,3600
"495","BA","Iloprosta","10mcg/ml, ampola com 1ml",2022-10-25,88920,3600
"496","BA","Iloprosta","10mcg/ml, ampola com 1ml",2022-07-01,93366,3780
"497","BA","Iloprosta","10mcg/ml, ampola com 1ml",2024-08-02,118464,3840
"498","BA","Iloprosta","10mcg/ml, ampola com 1ml",2023-05-09,94891.5,4050
"499","BA","Iloprosta","10mcg/ml, ampola com 1ml",2024-03-05,115458,4200
"500","BA","Iloprosta","10mcg/ml, ampola com 1ml",2025-10-14,142531.8,4740
"501","BA","Iloprosta","10mcg/ml, ampola com 1ml",2025-05-13,175845,5700
"502","BA","Iloprosta","10mcg/ml, ampola com 1ml",2023-09-04,145500.3,6210
"503","BA","Iloprosta","10mcg/ml, ampola com 1ml",2024-08-02,173187,6300
"504","BA","Iloprosta","10mcg/ml, ampola com 1ml",2023-10-24,158152.5,6750
"505","BA","Iloprosta","10mcg/ml, ampola com 1ml",2024-04-08,311736.6,11340
"506","BA","Iloprosta","10mcg/ml, ampola com 1ml",2025-10-15,458266.8,15240
"507","BA","Iloprosta","10mcg/ml, ampola com 1ml",2024-10-29,472005,15300
"508","BA","Iloprosta","10mcg/ml, ampola com 1ml",2024-11-08,505323,16380
"509","BA","Iloprosta","10mcg/ml, ampola com 1ml",2025-06-26,825132,26790
"510","BA","Leuprorrelina","75mg diluente + seringa descartavel, solucao injetavel",2021-10-22,1771.76,8
"511","BA","Leuprorrelina","75mg diluente + seringa descartavel, solucao injetavel",2021-03-08,22542,102
"512","BA","Leuprorrelina","75mg diluente + seringa descartavel, solucao injetavel",2025-10-15,35265.2,131
"513","BA","Leuprorrelina","75mg diluente + seringa descartavel, solucao injetavel",2021-12-15,36176.1,150
"514","BA","Leuprorrelina","75mg diluente + seringa descartavel, solucao injetavel",2022-10-26,38306,179
"515","BA","Leuprorrelina","75mg diluente + seringa descartavel, solucao injetavel",2025-10-14,55186,205
"516","BA","Leuprorrelina","75mg diluente + seringa descartavel, solucao injetavel",2025-07-17,69232.26,269
