"","Ano","Estado","Medicamento","Apresentacao","Valor","LAI","PNCP"
"8349",2025,"AP","Pancreatina","10ui - Comprimido/Cápsula",0,NA,NA
"8350",2025,"TO","Pancreatina","10ui - Comprimido/Cápsula",2440.2,NA,NA
"8351",2025,"MA","Pancreatina","10ui - Comprimido/Cápsula",7261.8,NA,NA
"8352",2025,"PI","Pancreatina","10ui - Comprimido/Cápsula",23725.8,NA,NA
"8353",2025,"CE","Pancreatina","10ui - Comprimido/Cápsula",100958.62,NA,NA
"8354",2025,"RN","Pancreatina","10ui - Comprimido/Cápsula",15190,NA,NA
"8355",2025,"PB","Pancreatina","10ui - Comprimido/Cápsula",87634.54,NA,NA
"8356",2025,"PE","Pancreatina","10ui - Comprimido/Cápsula",112516.74,NA,NA
"8357",2025,"AL","Pancreatina","10ui - Comprimido/Cápsula",10848.6,NA,NA
"8358",2025,"SE","Pancreatina","10ui - Comprimido/Cápsula",79879.8,NA,NA
"8359",2025,"BA","Pancreatina","10ui - Comprimido/Cápsula",121480.8,209389.03455925,0
"8360",2025,"MG","Pancreatina","10ui - Comprimido/Cápsula",363589.8,NA,NA
"8361",2025,"ES","Pancreatina","10ui - Comprimido/Cápsula",91098.84,NA,NA
"8362",2025,"RJ","Pancreatina","10ui - Comprimido/Cápsula",919920.12,NA,NA
"8363",2025,"SP","Pancreatina","10ui - Comprimido/Cápsula",1150134.86,NA,NA
"8364",2025,"PR","Pancreatina","10ui - Comprimido/Cápsula",369072.9,564031.344631087,0
"8365",2025,"SC","Pancreatina","10ui - Comprimido/Cápsula",284224.5,NA,NA
"8366",2025,"RS","Pancreatina","10ui - Comprimido/Cápsula",191746.8,NA,NA
"8367",2025,"MS","Pancreatina","10ui - Comprimido/Cápsula",33104.4,NA,NA
"8368",2025,"MT","Pancreatina","10ui - Comprimido/Cápsula",48637.4,NA,NA
"8369",2025,"GO","Pancreatina","10ui - Comprimido/Cápsula",126189.7,NA,NA
"8370",2025,"DF","Pancreatina","10ui - Comprimido/Cápsula",113586.9,NA,NA
"8371",2025,"RO","Pancreatina","25000ui - Comprimido/Cápsula",43425,NA,NA
"8372",2025,"AC","Pancreatina","25000ui - Comprimido/Cápsula",14822.4,NA,NA
"8373",2025,"AM","Pancreatina","25000ui - Comprimido/Cápsula",127708.1,NA,NA
"8374",2025,"RR","Pancreatina","25000ui - Comprimido/Cápsula",0,NA,NA
"8375",2025,"PA","Pancreatina","25000ui - Comprimido/Cápsula",159157.45,NA,NA
"8376",2025,"AP","Pancreatina","25000ui - Comprimido/Cápsula",0,NA,NA
"8377",2025,"TO","Pancreatina","25000ui - Comprimido/Cápsula",6716.4,NA,NA
"8378",2025,"MA","Pancreatina","25000ui - Comprimido/Cápsula",288141.28,NA,NA
"8379",2025,"PI","Pancreatina","25000ui - Comprimido/Cápsula",173209.78,NA,NA
"8380",2025,"CE","Pancreatina","25000ui - Comprimido/Cápsula",793764.61,NA,NA
"8381",2025,"RN","Pancreatina","25000ui - Comprimido/Cápsula",125963.38,NA,NA
"8382",2025,"PB","Pancreatina","25000ui - Comprimido/Cápsula",469829.55,NA,NA
"8383",2025,"PE","Pancreatina","25000ui - Comprimido/Cápsula",1273898.43,NA,NA
"8384",2025,"AL","Pancreatina","25000ui - Comprimido/Cápsula",570301.49,NA,NA
"8385",2025,"SE","Pancreatina","25000ui - Comprimido/Cápsula",496971.14,NA,NA
"8386",2025,"BA","Pancreatina","25000ui - Comprimido/Cápsula",2159511.74,NA,NA
"8387",2025,"MG","Pancreatina","25000ui - Comprimido/Cápsula",5045734.1,NA,NA
"8388",2025,"ES","Pancreatina","25000ui - Comprimido/Cápsula",1280800.11,NA,NA
"8389",2025,"RJ","Pancreatina","25000ui - Comprimido/Cápsula",1506256.92,NA,NA
"8390",2025,"SP","Pancreatina","25000ui - Comprimido/Cápsula",13794501.3,NA,NA
"8391",2025,"PR","Pancreatina","25000ui - Comprimido/Cápsula",3391160.54,NA,NA
"8392",2025,"SC","Pancreatina","25000ui - Comprimido/Cápsula",2191717.65,NA,NA
"8393",2025,"RS","Pancreatina","25000ui - Comprimido/Cápsula",2005459.14,NA,NA
"8394",2025,"MS","Pancreatina","25000ui - Comprimido/Cápsula",379862.6,NA,NA
"8395",2025,"MT","Pancreatina","25000ui - Comprimido/Cápsula",372891.44,NA,NA
"8396",2025,"GO","Pancreatina","25000ui - Comprimido/Cápsula",990553.2,NA,NA
"8397",2025,"DF","Pancreatina","25000ui - Comprimido/Cápsula",1729083.14,NA,NA
"8398",2025,"RO","Acitretina","10mg - Comprimido/Cápsula",10932.6,23686.192858024,0
"8399",2025,"AC","Acitretina","10mg - Comprimido/Cápsula",1315.2,NA,NA
"8400",2025,"AM","Acitretina","10mg - Comprimido/Cápsula",57309.84,NA,NA
"8401",2025,"RR","Acitretina","10mg - Comprimido/Cápsula",0,NA,NA
"8402",2025,"PA","Acitretina","10mg - Comprimido/Cápsula",16440,NA,NA
"8403",2025,"AP","Acitretina","10mg - Comprimido/Cápsula",0,NA,NA
"8404",2025,"TO","Acitretina","10mg - Comprimido/Cápsula",3068.8,NA,NA
"8405",2025,"MA","Acitretina","10mg - Comprimido/Cápsula",10028.4,NA,NA
"8406",2025,"PI","Acitretina","10mg - Comprimido/Cápsula",1342.6,NA,NA
"8407",2025,"CE","Acitretina","10mg - Comprimido/Cápsula",94379.3,0,1488744.48229078
"8408",2025,"RN","Acitretina","10mg - Comprimido/Cápsula",246.6,NA,NA
"8409",2025,"PB","Acitretina","10mg - Comprimido/Cápsula",101662.22,227390.514722354,0
"8410",2025,"PE","Acitretina","10mg - Comprimido/Cápsula",101585.5,NA,NA
"8411",2025,"AL","Acitretina","10mg - Comprimido/Cápsula",22029.6,NA,NA
"8412",2025,"SE","Acitretina","10mg - Comprimido/Cápsula",5425.2,NA,NA
"8413",2025,"BA","Acitretina","10mg - Comprimido/Cápsula",85814.06,147476.563166419,0
"8414",2025,"MG","Acitretina","10mg - Comprimido/Cápsula",600753.22,828818.454049339,8788232.34730141
"8415",2025,"ES","Acitretina","10mg - Comprimido/Cápsula",30361.94,NA,NA
"8416",2025,"RJ","Acitretina","10mg - Comprimido/Cápsula",389956.8,NA,NA
"8417",2025,"SP","Acitretina","10mg - Comprimido/Cápsula",1562709.68,778706.153595755,0
"8418",2025,"PR","Acitretina","10mg - Comprimido/Cápsula",253126.68,400815.380472205,0
"8419",2025,"SC","Acitretina","10mg - Comprimido/Cápsula",63115.9,NA,NA
"8420",2025,"RS","Acitretina","10mg - Comprimido/Cápsula",37981.88,NA,NA
"8421",2025,"MS","Acitretina","10mg - Comprimido/Cápsula",147494.2,NA,NA
"8422",2025,"MT","Acitretina","10mg - Comprimido/Cápsula",5260.8,NA,NA
"8423",2025,"GO","Acitretina","10mg - Comprimido/Cápsula",46358.06,NA,NA
"8424",2025,"DF","Acitretina","10mg - Comprimido/Cápsula",11209.34,10618.8068562551,0
"8425",2025,"RO","Acitretina","25mg - Comprimido/Cápsula",0,8293.54873584398,0
"8426",2025,"AC","Acitretina","25mg - Comprimido/Cápsula",11104.5,NA,NA
"8427",2025,"AM","Acitretina","25mg - Comprimido/Cápsula",0,NA,NA
"8428",2025,"RR","Acitretina","25mg - Comprimido/Cápsula",3365,NA,NA
"8429",2025,"PA","Acitretina","25mg - Comprimido/Cápsula",111704.54,NA,NA
"8430",2025,"AP","Acitretina","25mg - Comprimido/Cápsula",0,NA,NA
"8431",2025,"TO","Acitretina","25mg - Comprimido/Cápsula",6595.4,NA,NA
"8432",2025,"MA","Acitretina","25mg - Comprimido/Cápsula",144728.65,NA,NA
"8433",2025,"PI","Acitretina","25mg - Comprimido/Cápsula",3566.9,NA,NA
"8434",2025,"CE","Acitretina","25mg - Comprimido/Cápsula",266777.2,0,5715530.43447086
"8435",2025,"RN","Acitretina","25mg - Comprimido/Cápsula",201.9,NA,NA
"8436",2025,"PB","Acitretina","25mg - Comprimido/Cápsula",284692.46,123089.624379772,0
"8437",2025,"PE","Acitretina","25mg - Comprimido/Cápsula",192484.73,NA,NA
"8438",2025,"AL","Acitretina","25mg - Comprimido/Cápsula",32573.2,NA,NA
"8439",2025,"SE","Acitretina","25mg - Comprimido/Cápsula",134801.9,NA,NA
"8440",2025,"BA","Acitretina","25mg - Comprimido/Cápsula",575428.46,1134844.90760659,0
"8441",2025,"MG","Acitretina","25mg - Comprimido/Cápsula",1782487.61,3030239.10967403,27597831.9489633
"8442",2025,"ES","Acitretina","25mg - Comprimido/Cápsula",356400.61,NA,NA
"8443",2025,"RJ","Acitretina","25mg - Comprimido/Cápsula",0,NA,NA
"8444",2025,"SP","Acitretina","25mg - Comprimido/Cápsula",952759.37,687481.136675088,0
"8445",2025,"PR","Acitretina","25mg - Comprimido/Cápsula",721408.89,1389964.48553747,0
"8446",2025,"SC","Acitretina","25mg - Comprimido/Cápsula",763875.19,NA,NA
"8447",2025,"RS","Acitretina","25mg - Comprimido/Cápsula",852542.94,NA,NA
"8448",2025,"MS","Acitretina","25mg - Comprimido/Cápsula",0,NA,NA
"8449",2025,"MT","Acitretina","25mg - Comprimido/Cápsula",23218.5,NA,NA
"8450",2025,"GO","Acitretina","25mg - Comprimido/Cápsula",135239.35,NA,NA
"8451",2025,"DF","Acitretina","25mg - Comprimido/Cápsula",112438.11,59907.6104104812,0
"8452",2025,"RO","Acido Ursodesoxicolico","50mg - Comprimido/Cápsula",0,NA,NA
"8453",2025,"AC","Acido Ursodesoxicolico","50mg - Comprimido/Cápsula",0,NA,NA
"8454",2025,"AM","Acido Ursodesoxicolico","50mg - Comprimido/Cápsula",0,NA,NA
"8455",2025,"RR","Acido Ursodesoxicolico","50mg - Comprimido/Cápsula",0,NA,NA
"8456",2025,"PA","Acido Ursodesoxicolico","50mg - Comprimido/Cápsula",0,NA,NA
"8457",2025,"AP","Acido Ursodesoxicolico","50mg - Comprimido/Cápsula",0,NA,NA
"8458",2025,"TO","Acido Ursodesoxicolico","50mg - Comprimido/Cápsula",0,NA,NA
"8459",2025,"MA","Acido Ursodesoxicolico","50mg - Comprimido/Cápsula",0,NA,NA
"8460",2025,"PI","Acido Ursodesoxicolico","50mg - Comprimido/Cápsula",0,NA,NA
"8461",2025,"CE","Acido Ursodesoxicolico","50mg - Comprimido/Cápsula",0,NA,NA
"8462",2025,"RN","Acido Ursodesoxicolico","50mg - Comprimido/Cápsula",0,NA,NA
"8463",2025,"PB","Acido Ursodesoxicolico","50mg - Comprimido/Cápsula",0,NA,NA
"8464",2025,"PE","Acido Ursodesoxicolico","50mg - Comprimido/Cápsula",0,NA,NA
"8465",2025,"AL","Acido Ursodesoxicolico","50mg - Comprimido/Cápsula",0,NA,NA
"8466",2025,"SE","Acido Ursodesoxicolico","50mg - Comprimido/Cápsula",0,NA,NA
"8467",2025,"BA","Acido Ursodesoxicolico","50mg - Comprimido/Cápsula",0,NA,NA
"8468",2025,"MG","Acido Ursodesoxicolico","50mg - Comprimido/Cápsula",0,NA,NA
"8469",2025,"ES","Acido Ursodesoxicolico","50mg - Comprimido/Cápsula",0,NA,NA
"8470",2025,"RJ","Acido Ursodesoxicolico","50mg - Comprimido/Cápsula",0,NA,NA
"8471",2025,"SP","Acido Ursodesoxicolico","50mg - Comprimido/Cápsula",5300.1,NA,NA
"8472",2025,"PR","Acido Ursodesoxicolico","50mg - Comprimido/Cápsula",0,NA,NA
"8473",2025,"SC","Acido Ursodesoxicolico","50mg - Comprimido/Cápsula",0,NA,NA
"8474",2025,"RS","Acido Ursodesoxicolico","50mg - Comprimido/Cápsula",35.1,NA,NA
"8475",2025,"MS","Acido Ursodesoxicolico","50mg - Comprimido/Cápsula",0,NA,NA
"8476",2025,"MT","Acido Ursodesoxicolico","50mg - Comprimido/Cápsula",0,NA,NA
"8477",2025,"GO","Acido Ursodesoxicolico","50mg - Comprimido/Cápsula",0,NA,NA
"8478",2025,"DF","Acido Ursodesoxicolico","50mg - Comprimido/Cápsula",0,NA,NA
"8479",2025,"RO","Acido Ursodesoxicolico","150mg - Comprimido/Cápsula",29406,38249.1902000397,0
"8480",2025,"AC","Acido Ursodesoxicolico","150mg - Comprimido/Cápsula",4611,NA,NA
"8481",2025,"AM","Acido Ursodesoxicolico","150mg - Comprimido/Cápsula",2262,NA,NA
"8482",2025,"RR","Acido Ursodesoxicolico","150mg - Comprimido/Cápsula",12963,NA,NA
"8483",2025,"PA","Acido Ursodesoxicolico","150mg - Comprimido/Cápsula",5829,NA,NA
"8484",2025,"AP","Acido Ursodesoxicolico","150mg - Comprimido/Cápsula",1537,NA,NA
"8485",2025,"TO","Acido Ursodesoxicolico","150mg - Comprimido/Cápsula",3132,NA,NA
"8486",2025,"MA","Acido Ursodesoxicolico","150mg - Comprimido/Cápsula",0,NA,NA
"8487",2025,"PI","Acido Ursodesoxicolico","150mg - Comprimido/Cápsula",2262,NA,NA
"8488",2025,"CE","Acido Ursodesoxicolico","150mg - Comprimido/Cápsula",0,0,269431.138162169
"8489",2025,"RN","Acido Ursodesoxicolico","150mg - Comprimido/Cápsula",696,NA,NA
"8490",2025,"PB","Acido Ursodesoxicolico","150mg - Comprimido/Cápsula",39231.2,NA,NA
"8491",2025,"PE","Acido Ursodesoxicolico","150mg - Comprimido/Cápsula",36366,NA,NA
"8492",2025,"AL","Acido Ursodesoxicolico","150mg - Comprimido/Cápsula",160300.4,49052.8341961102,0
"8493",2025,"SE","Acido Ursodesoxicolico","150mg - Comprimido/Cápsula",59954.6,NA,NA
"8494",2025,"BA","Acido Ursodesoxicolico","150mg - Comprimido/Cápsula",617178,115572.924427878,0
"8495",2025,"MG","Acido Ursodesoxicolico","150mg - Comprimido/Cápsula",152105,29249.8702001363,0
"8496",2025,"ES","Acido Ursodesoxicolico","150mg - Comprimido/Cápsula",231306.9,NA,NA
"8497",2025,"RJ","Acido Ursodesoxicolico","150mg - Comprimido/Cápsula",162864,NA,NA
"8498",2025,"SP","Acido Ursodesoxicolico","150mg - Comprimido/Cápsula",517255.6,NA,NA
"8499",2025,"PR","Acido Ursodesoxicolico","150mg - Comprimido/Cápsula",140128,12081.5414280077,0
"8500",2025,"SC","Acido Ursodesoxicolico","150mg - Comprimido/Cápsula",139229,NA,NA
"8501",2025,"RS","Acido Ursodesoxicolico","150mg - Comprimido/Cápsula",1220407,NA,NA
"8502",2025,"MS","Acido Ursodesoxicolico","150mg - Comprimido/Cápsula",252764,NA,NA
"8503",2025,"MT","Acido Ursodesoxicolico","150mg - Comprimido/Cápsula",26100,NA,NA
"8504",2025,"GO","Acido Ursodesoxicolico","150mg - Comprimido/Cápsula",17226,NA,NA
"8505",2025,"DF","Acido Ursodesoxicolico","150mg - Comprimido/Cápsula",0,NA,NA
"8506",2025,"RO","Acido Ursodesoxicolico","300mg - Comprimido/Cápsula",120387.3,104396.490090649,0
"8507",2025,"AC","Acido Ursodesoxicolico","300mg - Comprimido/Cápsula",59477.4,NA,NA
"8508",2025,"AM","Acido Ursodesoxicolico","300mg - Comprimido/Cápsula",5157,NA,NA
"8509",2025,"RR","Acido Ursodesoxicolico","300mg - Comprimido/Cápsula",3094.2,NA,NA
"8510",2025,"PA","Acido Ursodesoxicolico","300mg - Comprimido/Cápsula",57070.8,NA,NA
"8511",2025,"AP","Acido Ursodesoxicolico","300mg - Comprimido/Cápsula",28191.6,NA,NA
"8512",2025,"TO","Acido Ursodesoxicolico","300mg - Comprimido/Cápsula",30598.2,NA,NA
"8513",2025,"MA","Acido Ursodesoxicolico","300mg - Comprimido/Cápsula",645707.97,NA,NA
"8514",2025,"PI","Acido Ursodesoxicolico","300mg - Comprimido/Cápsula",35457.24,NA,NA
"8515",2025,"CE","Acido Ursodesoxicolico","300mg - Comprimido/Cápsula",1116547.8,NA,NA
"8516",2025,"RN","Acido Ursodesoxicolico","300mg - Comprimido/Cápsula",78214.5,NA,NA
"8517",2025,"PB","Acido Ursodesoxicolico","300mg - Comprimido/Cápsula",458199.45,NA,NA
"8518",2025,"PE","Acido Ursodesoxicolico","300mg - Comprimido/Cápsula",241433.55,NA,NA
"8519",2025,"AL","Acido Ursodesoxicolico","300mg - Comprimido/Cápsula",363196.05,NA,NA
"8520",2025,"SE","Acido Ursodesoxicolico","300mg - Comprimido/Cápsula",203306.13,NA,NA
"8521",2025,"BA","Acido Ursodesoxicolico","300mg - Comprimido/Cápsula",380586.6,77075.5427082415,0
"8522",2025,"MG","Acido Ursodesoxicolico","300mg - Comprimido/Cápsula",2386888.8,377013.561177703,0
"8523",2025,"ES","Acido Ursodesoxicolico","300mg - Comprimido/Cápsula",146269.71,NA,NA
"8524",2025,"RJ","Acido Ursodesoxicolico","300mg - Comprimido/Cápsula",1364100.99,NA,NA
"8525",2025,"SP","Acido Ursodesoxicolico","300mg - Comprimido/Cápsula",15581881.23,NA,NA
"8526",2025,"PR","Acido Ursodesoxicolico","300mg - Comprimido/Cápsula",3553201.65,621813.67097363,0
"8527",2025,"SC","Acido Ursodesoxicolico","300mg - Comprimido/Cápsula",1476850.2,NA,NA
"8528",2025,"RS","Acido Ursodesoxicolico","300mg - Comprimido/Cápsula",1259935.32,NA,NA
"8529",2025,"MS","Acido Ursodesoxicolico","300mg - Comprimido/Cápsula",0,NA,NA
"8530",2025,"MT","Acido Ursodesoxicolico","300mg - Comprimido/Cápsula",214445.25,NA,NA
"8531",2025,"GO","Acido Ursodesoxicolico","300mg - Comprimido/Cápsula",1101191.4,NA,NA
"8532",2025,"DF","Acido Ursodesoxicolico","300mg - Comprimido/Cápsula",703414.8,721797.047886015,0
"8533",2025,"RO","Sapropterina","100mg - Comprimido/Cápsula",0,NA,NA
"8534",2025,"AC","Sapropterina","100mg - Comprimido/Cápsula",0,NA,NA
"8535",2025,"AM","Sapropterina","100mg - Comprimido/Cápsula",0,NA,NA
"8536",2025,"RR","Sapropterina","100mg - Comprimido/Cápsula",0,NA,NA
"8537",2025,"PA","Sapropterina","100mg - Comprimido/Cápsula",0,NA,NA
"8538",2025,"AP","Sapropterina","100mg - Comprimido/Cápsula",0,NA,NA
"8539",2025,"TO","Sapropterina","100mg - Comprimido/Cápsula",0,NA,NA
"8540",2025,"MA","Sapropterina","100mg - Comprimido/Cápsula",0,NA,NA
"8541",2025,"PI","Sapropterina","100mg - Comprimido/Cápsula",45620.4,NA,NA
"8542",2025,"CE","Sapropterina","100mg - Comprimido/Cápsula",615875.4,NA,NA
"8543",2025,"RN","Sapropterina","100mg - Comprimido/Cápsula",449686.8,NA,NA
"8544",2025,"PB","Sapropterina","100mg - Comprimido/Cápsula",0,NA,NA
"8545",2025,"PE","Sapropterina","100mg - Comprimido/Cápsula",1991004.6,NA,NA
"8546",2025,"AL","Sapropterina","100mg - Comprimido/Cápsula",0,NA,NA
"8547",2025,"SE","Sapropterina","100mg - Comprimido/Cápsula",0,NA,NA
"8548",2025,"BA","Sapropterina","100mg - Comprimido/Cápsula",286756.8,NA,NA
"8549",2025,"MG","Sapropterina","100mg - Comprimido/Cápsula",234619.2,NA,NA
"8550",2025,"ES","Sapropterina","100mg - Comprimido/Cápsula",6517.2,NA,NA
"8551",2025,"RJ","Sapropterina","100mg - Comprimido/Cápsula",888620.22,NA,NA
"8552",2025,"SP","Sapropterina","100mg - Comprimido/Cápsula",2558652.72,NA,NA
"8553",2025,"PR","Sapropterina","100mg - Comprimido/Cápsula",4019483.1,NA,NA
"8554",2025,"SC","Sapropterina","100mg - Comprimido/Cápsula",3258.6,NA,NA
"8555",2025,"RS","Sapropterina","100mg - Comprimido/Cápsula",1208940.6,NA,NA
"8556",2025,"MS","Sapropterina","100mg - Comprimido/Cápsula",436652.4,NA,NA
"8557",2025,"MT","Sapropterina","100mg - Comprimido/Cápsula",0,NA,NA
"8558",2025,"GO","Sapropterina","100mg - Comprimido/Cápsula",3506253.6,NA,NA
"8559",2025,"DF","Sapropterina","100mg - Comprimido/Cápsula",1525024.8,NA,NA
"8560",2025,"RO","Ambrisentana","5mg - Comprimido/Cápsula",0,NA,NA
"8561",2025,"AC","Ambrisentana","5mg - Comprimido/Cápsula",0,NA,NA
"8562",2025,"AM","Ambrisentana","5mg - Comprimido/Cápsula",0,NA,NA
"8563",2025,"RR","Ambrisentana","5mg - Comprimido/Cápsula",0,NA,NA
"8564",2025,"PA","Ambrisentana","5mg - Comprimido/Cápsula",56702.13,NA,NA
"8565",2025,"AP","Ambrisentana","5mg - Comprimido/Cápsula",0,NA,NA
"8566",2025,"TO","Ambrisentana","5mg - Comprimido/Cápsula",7046.28,NA,NA
"8567",2025,"MA","Ambrisentana","5mg - Comprimido/Cápsula",0,NA,NA
"8568",2025,"PI","Ambrisentana","5mg - Comprimido/Cápsula",0,NA,NA
"8569",2025,"CE","Ambrisentana","5mg - Comprimido/Cápsula",11488.5,0,599954.674357341
"8570",2025,"RN","Ambrisentana","5mg - Comprimido/Cápsula",0,NA,NA
"8571",2025,"PB","Ambrisentana","5mg - Comprimido/Cápsula",33699.6,NA,NA
"8572",2025,"PE","Ambrisentana","5mg - Comprimido/Cápsula",521603.43,NA,NA
"8573",2025,"AL","Ambrisentana","5mg - Comprimido/Cápsula",0,NA,NA
"8574",2025,"SE","Ambrisentana","5mg - Comprimido/Cápsula",53689.59,NA,NA
"8575",2025,"BA","Ambrisentana","5mg - Comprimido/Cápsula",55144.8,135349.645605876,0
"8576",2025,"MG","Ambrisentana","5mg - Comprimido/Cápsula",52259.91,84079.797368254,4997690.02293265
"8577",2025,"ES","Ambrisentana","5mg - Comprimido/Cápsula",32959.23,NA,NA
"8578",2025,"RJ","Ambrisentana","5mg - Comprimido/Cápsula",188564.58,NA,NA
"8579",2025,"SP","Ambrisentana","5mg - Comprimido/Cápsula",1011881.55,2681336.56796279,0
"8580",2025,"PR","Ambrisentana","5mg - Comprimido/Cápsula",228953.04,616176.408560049,0
"8581",2025,"SC","Ambrisentana","5mg - Comprimido/Cápsula",39060.9,NA,NA
"8582",2025,"RS","Ambrisentana","5mg - Comprimido/Cápsula",164311.08,NA,NA
"8583",2025,"MS","Ambrisentana","5mg - Comprimido/Cápsula",54506.55,NA,NA
"8584",2025,"MT","Ambrisentana","5mg - Comprimido/Cápsula",51315.3,NA,NA
"8585",2025,"GO","Ambrisentana","5mg - Comprimido/Cápsula",52847.1,NA,NA
"8586",2025,"DF","Ambrisentana","5mg - Comprimido/Cápsula",0,41004.3090169543,0
"8587",2025,"RO","Ambrisentana","10mg - Comprimido/Cápsula",0,113336.111964028,0
"8588",2025,"AC","Ambrisentana","10mg - Comprimido/Cápsula",9259.2,NA,NA
"8589",2025,"AM","Ambrisentana","10mg - Comprimido/Cápsula",53471.88,NA,NA
"8590",2025,"RR","Ambrisentana","10mg - Comprimido/Cápsula",0,NA,NA
"8591",2025,"PA","Ambrisentana","10mg - Comprimido/Cápsula",101079.6,NA,NA
"8592",2025,"AP","Ambrisentana","10mg - Comprimido/Cápsula",0,NA,NA
"8593",2025,"TO","Ambrisentana","10mg - Comprimido/Cápsula",0,NA,NA
"8594",2025,"MA","Ambrisentana","10mg - Comprimido/Cápsula",123456,NA,NA
"8595",2025,"PI","Ambrisentana","10mg - Comprimido/Cápsula",0,NA,NA
"8596",2025,"CE","Ambrisentana","10mg - Comprimido/Cápsula",256171.2,0,12370596.2684999
"8597",2025,"RN","Ambrisentana","10mg - Comprimido/Cápsula",0,NA,NA
"8598",2025,"PB","Ambrisentana","10mg - Comprimido/Cápsula",100873.84,NA,NA
"8599",2025,"PE","Ambrisentana","10mg - Comprimido/Cápsula",774686.4,NA,NA
"8600",2025,"AL","Ambrisentana","10mg - Comprimido/Cápsula",0,NA,NA
"8601",2025,"SE","Ambrisentana","10mg - Comprimido/Cápsula",61728,NA,NA
"8602",2025,"BA","Ambrisentana","10mg - Comprimido/Cápsula",291176.12,616520.113690682,0
"8603",2025,"MG","Ambrisentana","10mg - Comprimido/Cápsula",1605519.56,2054530.53246621,83660454.1368509
"8604",2025,"ES","Ambrisentana","10mg - Comprimido/Cápsula",96938.68,NA,NA
"8605",2025,"RJ","Ambrisentana","10mg - Comprimido/Cápsula",286263.6,NA,NA
"8606",2025,"SP","Ambrisentana","10mg - Comprimido/Cápsula",3582101.56,3884595.68074729,0
"8607",2025,"PR","Ambrisentana","10mg - Comprimido/Cápsula",248146.56,602614.301994296,0
"8608",2025,"SC","Ambrisentana","10mg - Comprimido/Cápsula",569620.84,NA,NA
"8609",2025,"RS","Ambrisentana","10mg - Comprimido/Cápsula",978440.24,NA,NA
"8610",2025,"MS","Ambrisentana","10mg - Comprimido/Cápsula",0,NA,NA
"8611",2025,"MT","Ambrisentana","10mg - Comprimido/Cápsula",224535.6,NA,NA
"8612",2025,"GO","Ambrisentana","10mg - Comprimido/Cápsula",121141.2,NA,NA
"8613",2025,"DF","Ambrisentana","10mg - Comprimido/Cápsula",98764.8,46523.7217809563,0
"8614",2025,"RO","Bosentana","62.5mg - Comprimido/Cápsula",0,NA,NA
"8615",2025,"AC","Bosentana","62.5mg - Comprimido/Cápsula",18013.2,NA,NA
"8616",2025,"AM","Bosentana","62.5mg - Comprimido/Cápsula",4150.1,NA,NA
"8617",2025,"RR","Bosentana","62.5mg - Comprimido/Cápsula",0,NA,NA
"8618",2025,"PA","Bosentana","62.5mg - Comprimido/Cápsula",20203.04,NA,NA
"8619",2025,"AP","Bosentana","62.5mg - Comprimido/Cápsula",0,NA,NA
"8620",2025,"TO","Bosentana","62.5mg - Comprimido/Cápsula",9801.3,NA,NA
"8621",2025,"MA","Bosentana","62.5mg - Comprimido/Cápsula",27425.98,NA,NA
"8622",2025,"PI","Bosentana","62.5mg - Comprimido/Cápsula",99213.88,NA,NA
"8623",2025,"CE","Bosentana","62.5mg - Comprimido/Cápsula",146489.7,NA,NA
"8624",2025,"RN","Bosentana","62.5mg - Comprimido/Cápsula",0,NA,NA
"8625",2025,"PB","Bosentana","62.5mg - Comprimido/Cápsula",21527.54,NA,NA
"8626",2025,"PE","Bosentana","62.5mg - Comprimido/Cápsula",5845.46,NA,NA
"8627",2025,"AL","Bosentana","62.5mg - Comprimido/Cápsula",0,NA,NA
"8628",2025,"SE","Bosentana","62.5mg - Comprimido/Cápsula",20132.4,NA,NA
"8629",2025,"BA","Bosentana","62.5mg - Comprimido/Cápsula",8211.9,18235.9829703356,0
"8630",2025,"MG","Bosentana","62.5mg - Comprimido/Cápsula",128061.49,NA,NA
"8631",2025,"ES","Bosentana","62.5mg - Comprimido/Cápsula",54569.4,NA,NA
"8632",2025,"RJ","Bosentana","62.5mg - Comprimido/Cápsula",41986.65,NA,NA
"8633",2025,"SP","Bosentana","62.5mg - Comprimido/Cápsula",779273.99,510360.765004119,0
"8634",2025,"PR","Bosentana","62.5mg - Comprimido/Cápsula",215407.85,NA,NA
"8635",2025,"SC","Bosentana","62.5mg - Comprimido/Cápsula",130860.6,NA,NA
"8636",2025,"RS","Bosentana","62.5mg - Comprimido/Cápsula",87593.6,NA,NA
"8637",2025,"MS","Bosentana","62.5mg - Comprimido/Cápsula",36291.3,NA,NA
"8638",2025,"MT","Bosentana","62.5mg - Comprimido/Cápsula",20962.42,NA,NA
"8639",2025,"GO","Bosentana","62.5mg - Comprimido/Cápsula",92317.65,NA,NA
"8640",2025,"DF","Bosentana","62.5mg - Comprimido/Cápsula",84008.62,NA,NA
"8641",2025,"RO","Bosentana","125mg - Comprimido/Cápsula",5298,3938.15987367486,0
"8642",2025,"AC","Bosentana","125mg - Comprimido/Cápsula",0,NA,NA
"8643",2025,"AM","Bosentana","125mg - Comprimido/Cápsula",22781.4,NA,NA
"8644",2025,"RR","Bosentana","125mg - Comprimido/Cápsula",0,NA,NA
"8645",2025,"PA","Bosentana","125mg - Comprimido/Cápsula",47699.66,NA,NA
"8646",2025,"AP","Bosentana","125mg - Comprimido/Cápsula",0,NA,NA
