"","Data","Estado","CNPJ","Fornecedor","CATMAT","Medicamento","Apresentacao","Quantidade","Valor","Base","Populacao"
"173",2022-10-20,"BA","60.318.797/0001-00","AstraZeneca",268108,"Acetato de Gosserrelina","10.8 mg - Injetável",450,539791.000202874,"LAI",14141626
"174",2021-08-13,"BA","04.307.650/0025-02","Onco Prod",NA,"Acetato de Gosserrelina","3.6 mg - Injetável",15,9018.24173152032,"LAI",14985284
"175",2022-05-10,"BA","60.318.797/0001-00","AstraZeneca",NA,"Acetato de Gosserrelina","3.6 mg - Injetável",69,39695.1796842136,"LAI",14141626
"176",2023-10-10,"BA","60.318.797/0001-00","AstraZeneca",NA,"Acetato de Gosserrelina","3.6 mg - Injetável",85,46687.6681224076,"LAI",NA
"177",2022-05-10,"BA","60.318.797/0001-00","AstraZeneca",NA,"Acetato de Gosserrelina","3.6 mg - Injetável",111,63857.4629702567,"LAI",14141626
"178",2025-10-17,"BA","60.318.797/0001-00","AstraZeneca",NA,"Acetato de Gosserrelina","3.6 mg - Injetável",120,62809.0810488645,"LAI",14870907
"179",2023-10-10,"BA","60.318.797/0001-00","AstraZeneca",NA,"Acetato de Gosserrelina","3.6 mg - Injetável",137,75249.5356796452,"LAI",NA
"180",2021-08-13,"BA","04.307.650/0025-02","Onco Prod",NA,"Acetato de Gosserrelina","3.6 mg - Injetável",225,135273.625972805,"LAI",14985284
"181",2021-10-01,"BA","04.307.650/0025-02","Onco Prod",NA,"Acetato de Gosserrelina","3.6 mg - Injetável",240,140876.434403864,"LAI",14985284
"182",2024-06-12,"BA","60.318.797/0001-00","AstraZeneca",NA,"Acetato de Gosserrelina","3.6 mg - Injetável",240,127555.468675836,"LAI",14850513
"183",2023-04-18,"BA","60.318.797/0001-00","AstraZeneca",NA,"Acetato de Gosserrelina","3.6 mg - Injetável",240,133147.20193083,"LAI",NA
"184",2022-09-15,"BA","60.318.797/0001-00","AstraZeneca",NA,"Acetato de Gosserrelina","3.6 mg - Injetável",240,138992.198433365,"LAI",14141626
"185",2022-11-09,"BA","60.318.797/0001-00","AstraZeneca",NA,"Acetato de Gosserrelina","3.6 mg - Injetável",240,137612.68865873,"LAI",14141626
"186",2021-11-09,"BA","05.400.006/0001-70","Fabmed Distribuidora Hospitalar",NA,"Acetato de Leuprorrelina","3.75 mg - Injetável",8,2158.90756282825,"LAI",14985284
"187",2021-03-22,"BA","13.630.407/0001-44","Alcance Nordeste Comercio Importacao Exportacao De Medicamentos",NA,"Acetato de Leuprorrelina","3.75 mg - Injetável",102,29408.4929617673,"LAI",14985284
"188",2025-10-24,"BA","08.958.628/0004-59","Oncoexo Distribuidora De Medicamentos",NA,"Acetato de Leuprorrelina","3.75 mg - Injetável",131,35445.2681229703,"LAI",14870907
"189",2022-01-04,"BA","05.400.006/0001-70","Fabmed Distribuidora Hospitalar",NA,"Acetato de Leuprorrelina","3.75 mg - Injetável",150,43526.4492099092,"LAI",14141626
"190",2022-11-10,"BA","38.412.948/0001-27","Unika Distribuidora De Medicamentos",NA,"Acetato de Leuprorrelina","3.75 mg - Injetável",179,44075.47585403,"LAI",14141626
"191",2025-10-24,"BA","08.958.628/0004-59","Oncoexo Distribuidora De Medicamentos",NA,"Acetato de Leuprorrelina","3.75 mg - Injetável",205,55467.7859939612,"LAI",14870907
"192",2025-07-24,"BA","05.400.006/0001-70","Fabmed Distribuidora Hospitalar",NA,"Acetato de Leuprorrelina","3.75 mg - Injetável",269,69905.6050528507,"LAI",14870907
"193",2024-11-07,"BA","23.232.280/0001-69","Zuck Papeis",NA,"Acetato de Leuprorrelina","3.75 mg - Injetável",280,76483.7161225238,"LAI",14850513
"194",2021-03-23,"BA","05.400.006/0001-70","Fabmed Distribuidora Hospitalar",NA,"Acetato de Leuprorrelina","3.75 mg - Injetável",298,86101.6539348902,"LAI",14985284
"195",2021-05-17,"BA","05.400.006/0001-70","Fabmed Distribuidora Hospitalar",NA,"Acetato de Leuprorrelina","3.75 mg - Injetável",400,114267.061328743,"LAI",14985284
"196",2022-11-18,"BA","38.412.948/0001-27","Unika Distribuidora De Medicamentos",NA,"Acetato de Leuprorrelina","3.75 mg - Injetável",427,105140.9396071,"LAI",14141626
"197",2024-03-20,"BA","05.400.006/0001-70","Fabmed Distribuidora Hospitalar",NA,"Acetato de Leuprorrelina","3.75 mg - Injetável",428,111761.620574657,"LAI",14850513
"198",2024-11-07,"BA","05.400.006/0001-70","Fabmed Distribuidora Hospitalar",NA,"Acetato de Leuprorrelina","3.75 mg - Injetável",440,118685.352349298,"LAI",14850513
"199",2021-07-19,"BA","05.400.006/0001-70","Fabmed Distribuidora Hospitalar",NA,"Acetato de Leuprorrelina","3.75 mg - Injetável",540,151988.214242529,"LAI",14985284
"200",2022-01-04,"BA","05.400.006/0001-70","Fabmed Distribuidora Hospitalar",NA,"Acetato de Leuprorrelina","3.75 mg - Injetável",634,183971.784774788,"LAI",14141626
"201",2022-04-13,"BA","05.400.006/0001-70","Fabmed Distribuidora Hospitalar",NA,"Acetato de Leuprorrelina","3.75 mg - Injetável",790,220986.457421007,"LAI",14141626
"202",2021-10-13,"BA","05.400.006/0001-70","Fabmed Distribuidora Hospitalar",NA,"Acetato de Leuprorrelina","3.75 mg - Injetável",792,215762.448836938,"LAI",14985284
"203",2022-09-22,"BA","05.400.006/0001-70","Fabmed Distribuidora Hospitalar",NA,"Acetato de Leuprorrelina","3.75 mg - Injetável",792,221982.020149945,"LAI",14141626
"204",2024-04-23,"BA","05.400.006/0001-70","Fabmed Distribuidora Hospitalar",NA,"Acetato de Leuprorrelina","3.75 mg - Injetável",891,231781.941427666,"LAI",14850513
"205",2023-08-09,"BA","38.412.948/0001-27","Unika Distribuidora De Medicamentos",NA,"Acetato de Leuprorrelina","3.75 mg - Injetável",1068,253174.599310518,"LAI",NA
"206",2022-11-10,"BA","38.412.948/0001-27","Unika Distribuidora De Medicamentos",NA,"Acetato de Leuprorrelina","3.75 mg - Injetável",1102,271347.342967269,"LAI",14141626
"207",2023-03-03,"BA","38.412.948/0001-27","Unika Distribuidora De Medicamentos",NA,"Acetato de Leuprorrelina","3.75 mg - Injetável",1194,286195.68717349,"LAI",NA
"208",2021-03-18,"BA","15.800.545/0003-11","AbbVie",NA,"Acetato de Leuprorrelina","11.25 mg - Injetável",10,16533.8299486142,"LAI",14985284
"209",2022-03-21,"BA","15.800.545/0003-11","AbbVie",NA,"Acetato de Leuprorrelina","11.25 mg - Injetável",38,59196.5002113703,"LAI",14141626
"210",2021-03-18,"BA","15.800.545/0003-11","AbbVie",NA,"Acetato de Leuprorrelina","11.25 mg - Injetável",90,148804.469537528,"LAI",14985284
"211",2022-03-21,"BA","15.800.545/0003-11","AbbVie",NA,"Acetato de Leuprorrelina","11.25 mg - Injetável",100,155780.263714132,"LAI",14141626
"212",2021-11-11,"BA","15.800.545/0003-11","AbbVie",NA,"Acetato de Leuprorrelina","11.25 mg - Injetável",138,209268.153557868,"LAI",14985284
"213",2021-10-04,"BA","15.800.545/0003-11","AbbVie",NA,"Acetato de Leuprorrelina","11.25 mg - Injetável",368,563350.254637776,"LAI",14985284
"214",2022-09-19,"BA","15.800.545/0003-11","AbbVie",NA,"Acetato de Leuprorrelina","11.25 mg - Injetável",414,639421.848400556,"LAI",14141626
"215",2022-11-09,"BA","15.800.545/0003-11","AbbVie",NA,"Acetato de Leuprorrelina","11.25 mg - Injetável",414,633075.530406266,"LAI",14141626
"216",2024-02-15,"BA","96.827.563/0001-27","Medisil Medicamentos",269460,"Ácido Ursodesoxicólico","150 mg - Comprimido/Cápsula",60,61.5306313491792,"LAI",14850513
"217",2021-11-18,"BA","36.191.620/0001-00","Ms Hospitalar",269460,"Ácido Ursodesoxicólico","150 mg - Comprimido/Cápsula",6770,13429.882849915,"LAI",14985284
"218",2024-09-16,"BA","23.232.280/0001-69","Zuck Papeis",269460,"Ácido Ursodesoxicólico","150 mg - Comprimido/Cápsula",11640,9236.72090779818,"LAI",14850513
"219",2025-04-16,"BA","96.827.563/0001-27","Medisil Medicamentos",269460,"Ácido Ursodesoxicólico","150 mg - Comprimido/Cápsula",18780,13489.6328553406,"LAI",14870907
"220",2021-03-12,"BA","04.307.650/0012-98","Onco Prod",269460,"Ácido Ursodesoxicólico","150 mg - Comprimido/Cápsula",21000,65204.3509107057,"LAI",14985284
"221",2022-09-27,"BA","36.191.620/0001-00","Ms Hospitalar",269460,"Ácido Ursodesoxicólico","150 mg - Comprimido/Cápsula",43000,59467.2104314683,"LAI",14141626
"222",2021-05-28,"BA","04.307.650/0012-98","Onco Prod",269460,"Ácido Ursodesoxicólico","150 mg - Comprimido/Cápsula",45360,139250.308015249,"LAI",14985284
"223",2021-07-08,"BA","04.307.650/0012-98","Onco Prod",269460,"Ácido Ursodesoxicólico","150 mg - Comprimido/Cápsula",45360,137199.096001112,"LAI",14985284
"224",2022-09-27,"BA","05.400.006/0001-70","Fabmed Distribuidora Hospitalar",269460,"Ácido Ursodesoxicólico","150 mg - Comprimido/Cápsula",45920,63505.4489072797,"LAI",14141626
"225",2021-11-18,"BA","05.400.006/0001-70","Fabmed Distribuidora Hospitalar",269460,"Ácido Ursodesoxicólico","150 mg - Comprimido/Cápsula",54160,89026.594420321,"LAI",14985284
"226",2022-03-17,"BA","05.400.006/0001-70","Fabmed Distribuidora Hospitalar",269460,"Ácido Ursodesoxicólico","150 mg - Comprimido/Cápsula",60930,96345.3106882597,"LAI",14141626
"227",2021-10-04,"BA","04.307.650/0012-98","Onco Prod",269460,"Ácido Ursodesoxicólico","150 mg - Comprimido/Cápsula",60930,178379.076230828,"LAI",14985284
"228",2022-06-17,"BA","05.400.006/0001-70","Fabmed Distribuidora Hospitalar",269460,"Ácido Ursodesoxicólico","150 mg - Comprimido/Cápsula",71280,110268.374204605,"LAI",14141626
"229",2024-09-13,"BA","96.827.563/0001-27","Medisil Medicamentos",269460,"Ácido Ursodesoxicólico","150 mg - Comprimido/Cápsula",71520,53423.9240783462,"LAI",14850513
"230",2025-09-04,"BA","15.145.035/0001-96","Riobahiafarma Comercio E Distr De Produtos Medicos E Cosmeticos",269460,"Ácido Ursodesoxicólico","150 mg - Comprimido/Cápsula",82800,49978.590635217,"LAI",14870907
"231",2024-11-22,"BA","96.827.563/0001-27","Medisil Medicamentos",269460,"Ácido Ursodesoxicólico","150 mg - Comprimido/Cápsula",83160,61532.9014192704,"LAI",14850513
"232",2024-06-21,"BA","96.827.563/0001-27","Medisil Medicamentos",269460,"Ácido Ursodesoxicólico","150 mg - Comprimido/Cápsula",83160,62616.6731818293,"LAI",14850513
"233",2025-10-28,"BA","15.145.035/0001-96","Riobahiafarma Comercio E Distr De Produtos Medicos E Cosmeticos",269460,"Ácido Ursodesoxicólico","150 mg - Comprimido/Cápsula",86400,52104.7009373201,"LAI",14870907
"234",2023-12-05,"BA","96.827.563/0001-27","Medisil Medicamentos",269460,"Ácido Ursodesoxicólico","150 mg - Comprimido/Cápsula",88290,91677.2327686627,"LAI",NA
"235",2022-08-23,"BA","05.400.006/0001-70","Fabmed Distribuidora Hospitalar",269460,"Ácido Ursodesoxicólico","150 mg - Comprimido/Cápsula",88960,139061.668051095,"LAI",14141626
"236",2022-11-03,"BA","05.400.006/0001-70","Fabmed Distribuidora Hospitalar",269460,"Ácido Ursodesoxicólico","150 mg - Comprimido/Cápsula",91470,125243.687513133,"LAI",14141626
"237",2023-09-15,"BA","96.827.563/0001-27","Medisil Medicamentos",269460,"Ácido Ursodesoxicólico","150 mg - Comprimido/Cápsula",95310,100038.979951975,"LAI",NA
"238",2023-05-17,"BA","05.400.006/0001-70","Fabmed Distribuidora Hospitalar",269460,"Ácido Ursodesoxicólico","150 mg - Comprimido/Cápsula",95910,126770.211790202,"LAI",NA
"239",2023-04-14,"BA","36.191.620/0001-00","Ms Hospitalar",309040,"Ácido Ursodesoxicólico","300 mg - Comprimido/Cápsula",210,514.334605014444,"LAI",NA
"240",2021-02-09,"BA","04.307.650/0012-98","Onco Prod",309040,"Ácido Ursodesoxicólico","300 mg - Comprimido/Cápsula",630,4745.01164869994,"LAI",14985284
"241",2022-04-13,"BA","36.191.620/0001-00","Ms Hospitalar",309040,"Ácido Ursodesoxicólico","300 mg - Comprimido/Cápsula",900,3121.20130568019,"LAI",14141626
"242",2021-04-19,"BA","04.307.650/0012-98","Onco Prod",309040,"Ácido Ursodesoxicólico","300 mg - Comprimido/Cápsula",1620,12051.6708429442,"LAI",14985284
"243",2021-08-24,"BA","23.232.280/0001-69","Zuck Papeis",309040,"Ácido Ursodesoxicólico","300 mg - Comprimido/Cápsula",2500,14608.6482501,"LAI",14985284
"244",2021-05-10,"BA","04.307.650/0012-98","Onco Prod",309040,"Ácido Ursodesoxicólico","300 mg - Comprimido/Cápsula",3150,23240.8894096411,"LAI",14985284
"245",2021-08-24,"BA","05.400.006/0001-70","Fabmed Distribuidora Hospitalar",309040,"Ácido Ursodesoxicólico","300 mg - Comprimido/Cápsula",3200,18626.4989848623,"LAI",14985284
"246",2021-07-08,"BA","04.307.650/0012-98","Onco Prod",309040,"Ácido Ursodesoxicólico","300 mg - Comprimido/Cápsula",3420,24861.2740986409,"LAI",14985284
"247",2022-04-06,"BA","04.307.650/0025-02","Onco Prod",309040,"Ácido Ursodesoxicólico","300 mg - Comprimido/Cápsula",5070,11349.4117042777,"LAI",14141626
"248",2021-10-13,"BA","05.400.006/0001-70","Fabmed Distribuidora Hospitalar",309040,"Ácido Ursodesoxicólico","300 mg - Comprimido/Cápsula",5700,32393.1070746746,"LAI",14985284
"249",2021-11-09,"BA","05.400.006/0001-70","Fabmed Distribuidora Hospitalar",309040,"Ácido Ursodesoxicólico","300 mg - Comprimido/Cápsula",5700,32088.2465794009,"LAI",14985284
"250",2022-06-10,"BA","04.307.650/0025-02","Onco Prod",309040,"Ácido Ursodesoxicólico","300 mg - Comprimido/Cápsula",6930,15337.7577578475,"LAI",14141626
"251",2022-08-10,"BA","04.307.650/0025-02","Onco Prod",309040,"Ácido Ursodesoxicólico","300 mg - Comprimido/Cápsula",9390,21000.2087509998,"LAI",14141626
"252",2022-09-19,"BA","04.307.650/0025-02","Onco Prod",309040,"Ácido Ursodesoxicólico","300 mg - Comprimido/Cápsula",9390,21061.2940098959,"LAI",14141626
"253",2022-10-21,"BA","04.307.650/0025-02","Onco Prod",309040,"Ácido Ursodesoxicólico","300 mg - Comprimido/Cápsula",10350,23078.3450185941,"LAI",14141626
"254",2025-03-28,"BA","15.145.035/0001-96","Riobahiafarma Comercio E Distr De Produtos Medicos E Cosmeticos",309040,"Ácido Ursodesoxicólico","300 mg - Comprimido/Cápsula",10530,12911.3962883934,"LAI",14870907
"255",2023-04-19,"BA","05.400.006/0001-70","Fabmed Distribuidora Hospitalar",309040,"Ácido Ursodesoxicólico","300 mg - Comprimido/Cápsula",12900,28578.9689292766,"LAI",NA
"256",2023-07-14,"BA","05.400.006/0001-70","Fabmed Distribuidora Hospitalar",309040,"Ácido Ursodesoxicólico","300 mg - Comprimido/Cápsula",14820,32744.1980614703,"LAI",NA
"257",2024-02-15,"BA","05.400.006/0001-70","Fabmed Distribuidora Hospitalar",309040,"Ácido Ursodesoxicólico","300 mg - Comprimido/Cápsula",16350,22767.952826337,"LAI",14850513
"258",2023-10-09,"BA","05.400.006/0001-70","Fabmed Distribuidora Hospitalar",309040,"Ácido Ursodesoxicólico","300 mg - Comprimido/Cápsula",17010,37309.8595704166,"LAI",NA
"259",2024-05-24,"BA","05.400.006/0001-70","Fabmed Distribuidora Hospitalar",309040,"Ácido Ursodesoxicólico","300 mg - Comprimido/Cápsula",18000,24816.7152401631,"LAI",14850513
"260",2024-09-16,"BA","05.400.006/0001-70","Fabmed Distribuidora Hospitalar",309040,"Ácido Ursodesoxicólico","300 mg - Comprimido/Cápsula",21060,28744.2945693604,"LAI",14850513
"261",2024-11-08,"BA","05.400.006/0001-70","Fabmed Distribuidora Hospitalar",309040,"Ácido Ursodesoxicólico","300 mg - Comprimido/Cápsula",21060,28473.2006769756,"LAI",14850513
"262",2025-05-26,"BA","15.145.035/0001-96","Riobahiafarma Comercio E Distr De Produtos Medicos E Cosmeticos",309040,"Ácido Ursodesoxicólico","300 mg - Comprimido/Cápsula",26460,32221.3080573398,"LAI",14870907
"263",2025-09-05,"BA","15.145.035/0001-96","Riobahiafarma Comercio E Distr De Produtos Medicos E Cosmeticos",309040,"Ácido Ursodesoxicólico","300 mg - Comprimido/Cápsula",26460,31942.8383625082,"LAI",14870907
"264",NA,"BA","15.145.035/0001-96","Riobahiafarma Comercio E Distr De Produtos Medicos E Cosmeticos",309040,"Ácido Ursodesoxicólico","300 mg - Comprimido/Cápsula",29430,NA,"LAI",NA
"265",2022-07-11,"BA","35.067.853/0001-25","Techpharma",308719,"Acitretina","10 mg - Comprimido/Cápsula",3000,6224.49276585126,"LAI",14141626
"266",2021-03-12,"BA","35.067.853/0001-25","Techpharma",308719,"Acitretina","10 mg - Comprimido/Cápsula",3000,8062.4827656695,"LAI",14985284
"267",2022-07-11,"BA","35.067.853/0001-25","Techpharma",308719,"Acitretina","10 mg - Comprimido/Cápsula",3000,7481.86108750068,"LAI",14141626
"268",2025-10-20,"BA","04.307.650/0025-02","Onco Prod",308719,"Acitretina","10 mg - Comprimido/Cápsula",3630,12113.1368405904,"LAI",14870907
"269",2023-10-20,"BA","05.333.542/0009-57","Teva Farmaceutica",308719,"Acitretina","10 mg - Comprimido/Cápsula",3700,14273.6812054657,"LAI",NA
"270",2024-10-18,"BA","09.053.134/0001-45","Elfa Medicamentos",308719,"Acitretina","10 mg - Comprimido/Cápsula",4000,14772.2167095631,"LAI",14850513
"271",2022-07-15,"BA","09.053.134/0001-45","Elfa Medicamentos",308719,"Acitretina","10 mg - Comprimido/Cápsula",4500,6858.37266354229,"LAI",14141626
"272",2024-11-19,"BA","09.053.134/0001-45","Elfa Medicamentos",308719,"Acitretina","10 mg - Comprimido/Cápsula",6800,25015.2150650432,"LAI",14850513
"273",2022-02-25,"BA","35.067.853/0001-25","Techpharma",308719,"Acitretina","10 mg - Comprimido/Cápsula",7000,15808.9574787136,"LAI",14141626
"274",2021-03-12,"BA","35.067.853/0001-25","Techpharma",308719,"Acitretina","10 mg - Comprimido/Cápsula",7500,18551.5380142104,"LAI",14985284
"275",2024-10-18,"BA","09.053.134/0001-45","Elfa Medicamentos",308719,"Acitretina","10 mg - Comprimido/Cápsula",9500,35084.0146852123,"LAI",14850513
"276",2022-09-27,"BA","09.053.134/0001-45","Elfa Medicamentos",308719,"Acitretina","10 mg - Comprimido/Cápsula",10500,16107.3976271282,"LAI",14141626
"277",2021-06-08,"BA","35.067.853/0001-25","Techpharma",308719,"Acitretina","10 mg - Comprimido/Cápsula",10500,25543.363637309,"LAI",14985284
"278",2021-10-04,"BA","35.067.853/0001-25","Techpharma",308719,"Acitretina","10 mg - Comprimido/Cápsula",10500,24488.5689846822,"LAI",14985284
"279",2021-10-28,"BA","35.067.853/0001-25","Techpharma",308719,"Acitretina","10 mg - Comprimido/Cápsula",10500,24488.5689846822,"LAI",14985284
"280",2025-10-20,"BA","04.307.650/0025-02","Onco Prod",308719,"Acitretina","10 mg - Comprimido/Cápsula",10500,35037.9991256748,"LAI",14870907
"281",2023-10-20,"BA","05.333.542/0009-57","Teva Farmaceutica",308719,"Acitretina","10 mg - Comprimido/Cápsula",11300,43592.5939518278,"LAI",NA
"282",2022-10-28,"BA","09.053.134/0001-45","Elfa Medicamentos",308719,"Acitretina","10 mg - Comprimido/Cápsula",13600,20740.529637496,"LAI",14141626
"283",2023-04-18,"BA","09.053.134/0001-45","Elfa Medicamentos",308719,"Acitretina","10 mg - Comprimido/Cápsula",14000,20573.3842005777,"LAI",NA
"284",2025-04-16,"BA","09.053.134/0001-45","Elfa Medicamentos",308719,"Acitretina","10 mg - Comprimido/Cápsula",14100,50353.0833871593,"LAI",14870907
"285",2025-07-03,"BA","09.053.134/0001-45","Elfa Medicamentos",308719,"Acitretina","10 mg - Comprimido/Cápsula",14100,49972.3438129946,"LAI",14870907
"286",2024-05-21,"BA","05.333.542/0009-57","Teva Farmaceutica",308719,"Acitretina","10 mg - Comprimido/Cápsula",15000,56110.1442768545,"LAI",14850513
"287",2023-11-27,"BA","05.333.542/0009-57","Teva Farmaceutica",308719,"Acitretina","10 mg - Comprimido/Cápsula",15000,57704.6751935625,"LAI",NA
"288",2022-06-30,"BA","09.053.134/0001-45","Elfa Medicamentos",308718,"Acitretina","25 mg - Comprimido/Cápsula",2000,5871.39490539588,"LAI",14141626
"289",2022-09-30,"BA","09.053.134/0001-45","Elfa Medicamentos",308718,"Acitretina","25 mg - Comprimido/Cápsula",4500,13387.9668589118,"LAI",14141626
"290",2025-10-23,"BA","04.307.650/0025-02","Onco Prod",308718,"Acitretina","25 mg - Comprimido/Cápsula",7770,63024.0732465977,"LAI",14870907
"291",2022-04-29,"BA","09.053.134/0001-45","Elfa Medicamentos",308718,"Acitretina","25 mg - Comprimido/Cápsula",8000,23754.0701376181,"LAI",14141626
"292",2021-03-12,"BA","35.067.853/0001-25","Techpharma",308718,"Acitretina","25 mg - Comprimido/Cápsula",8000,52184.3544703527,"LAI",14985284
"293",2022-03-03,"BA","35.067.853/0001-25","Techpharma",308718,"Acitretina","25 mg - Comprimido/Cápsula",10000,57693.7891648577,"LAI",14141626
"294",2024-11-04,"BA","09.053.134/0001-45","Elfa Medicamentos",308718,"Acitretina","25 mg - Comprimido/Cápsula",10500,108616.214733775,"LAI",14850513
"295",2024-05-21,"BA","05.333.542/0009-57","Teva Farmaceutica",308718,"Acitretina","25 mg - Comprimido/Cápsula",11000,110862.957444536,"LAI",14850513
"296",2025-03-21,"BA","09.053.134/0001-45","Elfa Medicamentos",308718,"Acitretina","25 mg - Comprimido/Cápsula",15000,151276.687282103,"LAI",14870907
